<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20240314,110000,94194,94201,94136,94138,1235
20240314,110100,94139,94139,94118,94120,105
20240314,110200,94119,94129,94098,94127,377
20240314,110300,94129,94143,94114,94117,107
20240314,110400,94116,94132,94105,94105,164
20240314,110500,94114,94126,94108,94119,328
20240314,110600,94121,94140,94121,94139,265
20240314,110700,94139,94151,94134,94151,203
20240314,110800,94150,94150,94133,94136,289
20240314,110900,94145,94171,94145,94171,116
20240314,111000,94166,94179,94139,94149,592
20240314,111100,94153,94159,94138,94146,151
20240314,111200,94146,94160,94146,94149,9
20240314,111300,94148,94149,94143,94143,24
20240314,111400,94145,94146,94130,94130,52
20240314,111500,94138,94159,94130,94159,81
20240314,111600,94165,94165,94151,94151,85
20240314,111700,94153,94155,94139,94150,220
20240314,111800,94148,94149,94140,94140,11
20240314,111900,94135,94137,94113,94119,135
20240314,112000,94119,94123,94069,94085,250
20240314,112100,94062,94094,94020,94093,497
20240314,112200,94094,94144,94082,94139,244
20240314,112300,94139,94142,94110,94111,69
20240314,112400,94110,94126,94088,94088,582
20240314,112500,94094,94095,94066,94085,422
20240314,112600,94076,94095,94076,94082,288
20240314,112700,94086,94086,93970,94000,4775
20240314,112800,93998,94034,93990,93996,953
20240314,112900,93997,94000,93985,93998,588
20240314,113000,93998,93998,93981,93984,468
20240314,113100,93985,94000,93985,94000,480
20240314,113200,94000,94000,93999,94000,1443
20240314,113300,94000,94032,94000,94032,483
20240314,113400,94031,94035,94020,94022,159
20240314,113500,94013,94017,94008,94014,54
20240314,113600,94018,94060,94018,94037,487
20240314,113700,94041,94053,94038,94038,106
20240314,113800,94044,94053,94033,94043,220
20240314,113900,94040,94059,94039,94058,110
20240314,114000,94057,94057,94050,94050,167
20240314,114100,94050,94067,94050,94058,156
20240314,114200,94062,94070,94062,94064,77
20240314,114300,94064,94067,94063,94064,64
20240314,114400,94066,94069,94047,94069,184
20240314,114500,94069,94080,94064,94072,165
20240314,114600,94071,94080,94060,94063,88
20240314,114700,94076,94088,94076,94087,448
20240314,114800,94087,94094,94077,94093,720
20240314,114900,94094,94108,94066,94066,523
20240314,115000,94082,94113,94067,94104,426
20240314,115100,94098,94114,94081,94110,539
20240314,115200,94107,94113,94075,94075,353
20240314,115300,94080,94085,94075,94084,715
20240314,115400,94080,94082,94060,94065,1644
20240314,115500,94069,94073,94060,94060,98
20240314,115600,94072,94081,94070,94070,280
20240314,115700,94073,94076,94068,94074,101
20240314,115800,94071,94083,94070,94077,267
20240314,115900,94086,94090,94080,94088,114
20240314,120000,94085,94105,94085,94102,393
20240314,120100,94105,94118,94073,94076,1101
20240314,120200,94072,94098,94065,94078,775
20240314,120300,94078,94088,94065,94065,1899
20240314,120400,94066,94078,94056,94078,759
20240314,120500,94078,94082,94066,94078,697
20240314,120600,94077,94080,94060,94076,829
20240314,120700,94077,94080,94059,94068,875
20240314,120800,94069,94092,94052,94092,997
20240314,120900,94084,94094,94062,94074,879
20240314,121000,94062,94094,94057,94064,918
20240314,121100,94060,94081,94040,94060,2609
20240314,121200,94059,94064,94050,94060,663
20240314,121300,94058,94070,94040,94045,1384
20240314,121400,94058,94075,94033,94074,2291
20240314,121500,94075,94100,94068,94093,824
20240314,121600,94096,94117,94093,94112,748
20240314,121700,94113,94117,94085,94087,720
20240314,121800,94090,94105,94079,94083,1846
20240314,121900,94086,94094,94067,94076,672
20240314,122000,94080,94088,94060,94065,719
20240314,122100,94065,94082,94056,94072,1195
20240314,122200,94071,94073,94051,94058,843
20240314,122300,94055,94066,94046,94051,982
20240314,122400,94052,94062,94047,94052,582
20240314,122500,94053,94065,94050,94051,751
20240314,122600,94056,94060,94046,94051,815
20240314,122700,94050,94064,94045,94045,1691
20240314,122800,94045,94068,94045,94056,541
20240314,122900,94057,94061,94048,94054,811
20240314,123000,94055,94069,94053,94067,1255
20240314,123100,94067,94070,94049,94060,839
20240314,123200,94060,94064,94045,94053,719
20240314,123300,94051,94058,94045,94056,350
20240314,123400,94053,94056,94050,94051,1224
20240314,123500,94052,94056,94051,94051,1425
20240314,123600,94051,94054,94050,94050,953
20240314,123700,94051,94055,94014,94021,1182
20240314,123800,94026,94028,94014,94014,345
20240314,123900,94016,94019,94000,94008,5489
20240314,124000,94000,94005,93988,93992,516
20240314,124100,93992,93998,93983,93983,556
20240314,124200,93983,93996,93979,93980,1836
20240314,124300,93982,94000,93979,93980,475
20240314,124400,93979,93986,93971,93972,2313
20240314,124500,93970,93975,93939,93956,991
20240314,124600,93954,93983,93952,93978,1366
20240314,124700,93980,93985,93962,93976,1312
20240314,124800,93976,93983,93968,93979,2056
20240314,124900,93973,93976,93958,93960,2417
20240314,125000,93951,93969,93950,93965,757
20240314,125100,93959,93968,93954,93965,243
20240314,125200,93959,93962,93949,93955,520
20240314,125300,93951,93966,93948,93962,1835
20240314,125400,93955,93956,93950,93955,328
20240314,125500,93958,93960,93951,93958,526
20240314,125600,93958,93968,93957,93958,623
20240314,125700,93958,93964,93956,93956,2446
20240314,125800,93956,93957,93947,93952,3515
20240314,125900,93954,93961,93951,93961,619
20240314,130000,93952,93952,93947,93950,2314
20240314,130100,93950,93960,93950,93952,624
20240314,130200,93952,93960,93952,93960,1568
20240314,130300,93960,93970,93955,93959,1362
20240314,130400,93956,93961,93955,93955,2150
20240314,130500,93955,93961,93947,93949,2428
20240314,130600,93949,93957,93947,93951,533
20240314,130700,93950,93957,93950,93950,210
20240314,130800,93950,93957,93948,93948,227
20240314,130900,93948,93955,93936,93936,722
20240314,131000,93936,93946,93936,93939,446
20240314,131100,93941,93946,93937,93946,143
20240314,131200,93937,93939,93936,93937,1065
20240314,131300,93937,93948,93936,93937,1214
20240314,131400,93937,93943,93936,93943,626
20240314,131500,93939,93945,93933,93944,370
20240314,131600,93939,93944,93938,93938,66
20240314,131700,93940,93942,93933,93933,1070
20240314,131800,93933,93933,93933,93933,1912
20240314,131900,93933,93934,93893,93908,1291
20240314,132000,93908,93911,93893,93898,201
20240314,132100,93893,93904,93892,93895,292
20240314,132200,93895,93902,93891,93898,713
20240314,132300,93894,93899,93890,93892,767
20240314,132400,93895,93899,93890,93898,1235
20240314,132500,93895,93896,93890,93890,556
20240314,132600,93890,93896,93890,93890,297
20240314,132700,93892,93893,93890,93890,424
20240314,132800,93890,93891,93890,93891,216
20240314,132900,93891,93894,93890,93890,172
20240314,133000,93890,93891,93850,93871,1652
20240314,133100,93866,93867,93858,93858,822
20240314,133200,93858,93862,93850,93850,2600
20240314,133300,93848,93849,93819,93826,539
20240314,133400,93831,93832,93820,93820,535
20240314,133500,93820,93823,93814,93823,1749
20240314,133600,93824,93824,93810,93820,344
20240314,133700,93823,93858,93820,93858,308
20240314,133800,93858,93879,93858,93872,642
20240314,133900,93880,93894,93867,93888,191
20240314,134000,93886,93894,93873,93893,83
20240314,134100,93890,93899,93870,93899,274
20240314,134200,93897,93898,93877,93894,163
20240314,134300,93894,93895,93870,93895,157
20240314,134400,93888,93898,93888,93897,129
20240314,134500,93889,93913,93884,93905,206
20240314,134600,93904,93909,93897,93909,177
20240314,134700,93905,93906,93890,93890,625
20240314,134800,93889,93895,93885,93885,430
20240314,134900,93885,93889,93881,93888,242
20240314,135000,93885,93906,93885,93906,350
20240314,135100,93910,93912,93900,93910,193
20240314,135200,93913,93914,93898,93898,201
20240314,135300,93888,93893,93881,93887,187
20240314,135400,93885,93897,93881,93883,411
20240314,135500,93883,93902,93881,93900,829
20240314,135600,93900,93905,93900,93902,108
20240314,135700,93902,93903,93895,93895,66
20240314,135800,93889,93894,93881,93894,336
20240314,135900,93883,93891,93881,93881,12
20240314,140500,93881,93882,93853,93853,1204
20240314,140600,93852,93852,93836,93846,184
20240314,140700,93839,93848,93835,93846,28
20240314,140800,93840,93860,93840,93853,71
20240314,140900,93854,93883,93853,93882,369
20240314,141000,93890,93916,93882,93907,402
20240314,141100,93907,93918,93900,93915,99
20240314,141200,93916,93928,93911,93911,64
20240314,141300,93919,93919,93911,93912,58
20240314,141400,93912,93919,93910,93910,287
20240314,141500,93910,93975,93905,93972,3892
20240314,141600,93972,93972,93951,93951,454
20240314,141700,93960,93961,93956,93956,199
20240314,141800,93959,93976,93959,93961,451
20240314,141900,93962,93965,93953,93953,790
20240314,142000,93953,93973,93953,93960,452
20240314,142100,93954,93954,93924,93924,816
20240314,142200,93927,93927,93915,93915,397
20240314,142300,93918,93919,93915,93918,294
20240314,142400,93914,93921,93913,93918,358
20240314,142500,93918,93924,93915,93924,432
20240314,142600,93923,93923,93921,93922,173
20240314,142700,93920,93920,93920,93920,202
20240314,142800,93920,93947,93920,93944,453
20240314,142900,93944,93947,93930,93930,978
20240314,143000,93930,93932,93917,93924,19
20240314,143100,93919,93924,93916,93916,20
20240314,143200,93915,93915,93914,93914,120
20240314,143300,93922,93923,93922,93923,13
20240314,143400,93923,93923,93914,93919,186
20240314,143500,93919,93919,93914,93914,51
20240314,143600,93914,93916,93914,93914,85
20240314,143700,93914,93933,93914,93933,133
20240314,143800,93933,93961,93933,93954,76
20240314,143900,93956,93988,93951,93982,146
20240314,144000,93982,93982,93950,93966,1416
20240314,144100,93964,93965,93960,93960,6
20240314,144200,93956,93962,93953,93962,330
20240314,144300,93966,93969,93966,93969,8
20240314,144400,93968,93977,93959,93965,30
20240314,144500,93965,93980,93965,93980,36
20240314,144600,93979,93985,93976,93977,219
20240314,144700,93976,93976,93974,93975,108
20240314,144800,93976,94042,93976,94042,177
20240314,144900,94042,94095,94033,94042,857
20240314,145000,94042,94042,93998,93998,113
20240314,145100,94014,94018,94014,94016,5
20240314,145200,94018,94033,94015,94033,104
20240314,145300,94033,94033,94024,94025,354
20240314,145400,94025,94026,94023,94025,229
20240314,145500,94025,94025,94018,94024,151
20240314,145600,94016,94016,94016,94016,2
20240314,145700,94023,94034,94011,94034,39
20240314,145800,94030,94031,94022,94031,13
20240314,145900,94030,94030,94025,94026,3
20240314,150000,94021,94021,93996,93996,192
20240314,150100,93996,93997,93990,93997,162
20240314,150200,93993,94003,93990,93993,124
20240314,150300,93990,94017,93990,94017,91
20240314,150400,94008,94024,94005,94024,74
20240314,150500,94018,94022,94018,94021,12
20240314,150600,94019,94040,94019,94028,59
20240314,150700,94029,94038,94025,94035,31
20240314,150800,94021,94021,94020,94020,5
20240314,150900,94019,94026,94013,94026,142
20240314,151000,94031,94031,94007,94017,299
20240314,151100,94014,94018,94004,94017,88
20240314,151200,94021,94021,94005,94018,155
20240314,151300,94019,94024,93999,93999,371
20240314,151400,93999,94017,93999,94010,133
20240314,151500,94005,94012,93990,93990,263
20240314,151600,93996,94016,93991,94016,12
20240314,151700,94017,94034,94015,94033,374
20240314,151800,94033,94056,94033,94047,849
20240314,151900,94047,94047,94038,94038,477
20240314,152000,94039,94039,94032,94032,209
20240314,152100,94029,94029,94003,94020,1016
20240314,152200,94020,94034,94015,94034,656
20240314,152300,94034,94040,94002,94010,1232
20240314,152400,94005,94026,94002,94019,278
20240314,152500,94012,94012,93990,94006,538
20240314,152600,94006,94006,94005,94005,158
20240314,152700,94005,94015,93996,93997,805
20240314,152800,93997,93998,93996,93996,385
20240314,152900,93996,94039,93996,94039,537
20240314,153000,94029,94039,94010,94016,346
20240314,153100,94007,94015,94007,94015,107
20240314,153200,94017,94030,94017,94020,552
20240314,153300,94020,94027,94020,94027,204
20240314,153400,94027,94037,94019,94032,165
20240314,153500,94034,94066,94033,94066,109
20240314,153600,94066,94079,94066,94073,65
20240314,153700,94080,94100,94080,94098,301
20240314,153800,94098,94110,94080,94080,286
20240314,153900,94078,94079,94000,94000,511
20240314,154000,94000,94005,93996,93996,71
20240314,154100,93997,94035,93997,94035,273
20240314,154200,94007,94007,93996,94006,164
20240314,154300,94004,94019,94004,94015,120
20240314,154400,94012,94034,93993,94029,1477
20240314,154500,94047,94073,94047,94067,290
20240314,154600,94068,94104,94068,94082,1708
20240314,154700,94096,94099,94076,94076,152
20240314,154800,94076,94079,94039,94079,815
20240314,154900,94074,94091,94074,94086,352
20240314,155000,94084,94089,94083,94089,324
20240314,155100,94060,94075,94054,94075,208
20240314,155200,94066,94066,94042,94042,52
20240314,155300,94041,94043,94031,94031,68
20240314,155400,94039,94067,94039,94062,236
20240314,155500,94057,94059,94042,94055,93
20240314,155600,94048,94053,94043,94053,182
20240314,155700,94058,94064,94056,94064,103
20240314,155800,94068,94075,94044,94044,434
20240314,155900,94051,94064,94050,94064,69
20240314,160000,94062,94080,94059,94080,14
20240314,160100,94077,94111,94077,94111,73
20240314,160200,94088,94088,94076,94080,54
20240314,160300,94078,94079,94058,94073,39
20240314,160400,94053,94053,94031,94033,125
20240314,160500,94045,94045,94045,94045,80
20240314,160600,94044,94044,94044,94044,1
20240314,160700,94041,94045,94036,94045,79
20240314,160800,94043,94043,94043,94043,1
20240314,160900,94046,94055,94046,94055,27
20240314,161000,94055,94056,94055,94056,18
20240314,161100,94050,94050,94022,94027,145
20240314,161200,94019,94028,94018,94027,24
20240314,161300,94028,94033,94028,94029,11
20240314,161400,94029,94030,94028,94030,50
20240314,161500,94030,94030,94023,94023,51
20240314,161600,94028,94040,94028,94040,133
20240314,161700,94044,94052,94044,94052,62
20240314,161800,94047,94050,94047,94048,22
20240314,161900,94049,94049,94046,94048,284
20240314,162000,94048,94055,94047,94055,184
20240314,162100,94049,94050,94049,94049,116
20240314,162200,94049,94049,94049,94049,31
20240314,162300,94049,94050,94049,94050,98
20240314,162400,94050,94050,94050,94050,3
20240314,162500,94050,94050,94050,94050,5
20240314,162600,94054,94054,94049,94049,254
20240314,162700,94049,94061,94049,94060,539
20240314,162800,94061,94061,94061,94061,66
20240314,162900,94062,94070,94062,94070,70
20240314,163000,94067,94067,94060,94060,598
20240314,163100,94060,94061,94059,94059,474
20240314,163200,94059,94067,94054,94056,358
20240314,163300,94058,94058,94058,94058,6
20240314,163400,94070,94074,94062,94062,117
20240314,163500,94062,94065,94060,94060,1293
20240314,163600,94053,94053,94049,94049,150
20240314,163700,94049,94082,94049,94082,114
20240314,163800,94070,94070,94069,94069,151
20240314,163900,94065,94065,94065,94065,18
20240314,164000,94058,94058,94058,94058,73
20240314,164100,94066,94079,94066,94079,74
20240314,164200,94079,94079,94074,94079,21
20240314,164300,94079,94090,94079,94090,797
20240314,164400,94090,94095,94087,94095,572
20240314,164500,94102,94108,94080,94098,505
20240314,164600,94098,94119,94098,94115,805
20240314,164700,94119,94150,94119,94146,688
20240314,164800,94150,94179,94150,94179,879
20240314,164900,94179,94184,94168,94170,69
20240314,165000,94185,94191,94170,94190,345
20240314,165100,94176,94188,94170,94176,335
20240314,165200,94181,94198,94181,94188,115
20240314,165300,94189,94189,94176,94176,106
20240314,165400,94177,94177,94159,94169,310
20240314,165500,94170,94180,94170,94171,67
20240314,165600,94178,94184,94177,94179,29
20240314,165700,94177,94179,94173,94173,16
20240314,165800,94171,94171,94169,94169,87
20240314,165900,94171,94171,94169,94170,29
20240314,170000,94176,94195,94173,94177,100
20240314,170100,94191,94200,94191,94200,136
20240314,170200,94200,94228,94193,94200,1645
20240314,170300,94200,94213,94190,94200,237
20240314,170400,94200,94206,94182,94182,234
20240314,170500,94182,94190,94169,94171,103
20240314,170600,94171,94174,94141,94141,188
20240314,170700,94138,94138,94096,94117,487
20240314,170800,94116,94129,94115,94125,279
20240314,170900,94124,94149,94119,94144,70
20240314,171000,94146,94149,94130,94130,195
20240314,171100,94134,94134,94097,94100,123
20240314,171200,94100,94105,94083,94089,111
20240314,171300,94086,94090,94062,94090,111
20240314,171400,94082,94082,94063,94075,165
20240314,171500,94069,94078,94056,94056,84
20240314,171600,94056,94058,94045,94058,355
20240314,171700,94050,94053,94043,94048,351
20240314,171800,94047,94049,94031,94039,108
20240314,171900,94039,94052,94035,94050,200
20240314,172000,94047,94048,94043,94043,170
20240314,172100,94043,94060,94043,94060,43
20240314,172200,94059,94059,94044,94052,460
20240314,172300,94052,94067,94048,94057,281
20240314,172400,94057,94057,94050,94057,462
20240314,172500,94064,94069,94061,94061,192
20240314,172600,94061,94066,94061,94064,174
20240314,172700,94063,94072,94060,94068,100
20240314,172800,94066,94066,94063,94064,45
20240314,172900,94063,94077,94063,94077,61
20240314,173000,94077,94079,94068,94069,116
20240314,173100,94068,94089,94068,94085,209
20240314,173200,94080,94080,94070,94070,49
20240314,173300,94074,94081,94074,94081,40
20240314,173400,94077,94091,94077,94091,210
20240314,173500,94091,94093,94072,94072,330
20240314,173600,94076,94076,94076,94076,1
20240314,173700,94074,94087,94073,94073,38
20240314,173800,94073,94076,94066,94066,367
20240314,173900,94062,94066,94060,94060,344
20240314,174000,94060,94060,94000,94000,1256
20240314,174100,94000,94031,94000,94031,143
20240314,174200,94024,94035,94008,94034,78
20240314,174300,94012,94015,93999,94015,13
20240314,174400,94012,94013,94003,94008,89
20240314,174500,94010,94047,94010,94034,154
20240314,174600,94035,94035,93993,93998,171
20240314,174700,94007,94024,94007,94024,47
20240314,174800,94022,94022,94020,94020,61
20240314,174900,94021,94048,94021,94048,159
20240314,175000,94048,94048,94045,94045,65
20240314,175100,94050,94056,94045,94045,217
20240314,175200,94057,94063,94045,94055,255
20240314,175300,94056,94056,94045,94045,426
20240314,175400,94045,94045,93999,94011,430
20240314,175500,93999,94005,93983,93995,553
20240314,175600,93990,94004,93986,94004,213
20240314,175700,94008,94037,94001,94035,25
20240314,175800,94050,94057,94050,94057,15
20240314,175900,94058,94081,94057,94081,80
20240314,180000,94084,94130,94082,94120,1967
20240314,180100,94120,94145,94120,94135,422
20240314,180200,94135,94136,94134,94134,210
20240314,180300,94134,94134,94129,94129,3
20240314,180400,94129,94129,94110,94126,129
20240314,180500,94125,94133,94125,94133,53
20240314,180600,94130,94130,94128,94129,66
20240314,180700,94130,94139,94126,94139,106
20240314,180800,94139,94172,94139,94172,125
20240314,180900,94167,94167,94092,94115,280
20240314,181000,94128,94145,94128,94138,17
20240314,181100,94138,94145,94126,94145,101
20240314,181200,94145,94148,94141,94141,55
20240314,181300,94149,94150,94148,94150,69
20240314,181400,94149,94167,94149,94150,81
20240314,181500,94163,94166,94159,94165,31
20240314,181600,94169,94171,94139,94152,89
20240314,181700,94144,94150,94138,94142,53
20240314,181800,94142,94142,94134,94134,16
20240314,181900,94134,94135,94134,94135,39
20240314,182000,94130,94130,94116,94127,297
20240314,182100,94119,94130,94119,94130,8
20240314,182200,94130,94130,94123,94123,20
20240314,182300,94121,94125,94119,94125,23
20240314,182400,94125,94138,94110,94138,329
20240314,182500,94133,94141,94133,94140,311
20240314,182600,94140,94171,94140,94166,257
20240314,182700,94170,94190,94170,94188,552
20240314,182800,94190,94210,94188,94203,806
20240314,182900,94198,94204,94191,94196,435
20240314,183000,94196,94210,94196,94210,431
20240314,183100,94212,94224,94203,94216,171
20240314,183200,94210,94215,94204,94212,86
20240314,183300,94202,94203,94173,94176,69
20240314,183400,94179,94180,94165,94165,7
20240314,183500,94163,94163,94161,94161,12
20240314,183600,94160,94160,94159,94160,70
20240314,183700,94160,94160,94158,94160,46
20240314,183800,94151,94154,94150,94150,13
20240314,183900,94150,94173,94150,94151,205
20240314,184000,94151,94169,94150,94164,361
20240314,184100,94163,94173,94155,94173,323
20240314,184200,94166,94178,94163,94178,285
20240314,184400,94157,94173,94150,94166,373
20240314,184500,94168,94174,94138,94138,223
20240314,184600,94147,94181,94147,94181,55
20240314,184700,94167,94190,94167,94180,20
20240314,184800,94195,94195,94159,94159,24
20240314,184900,94160,94190,94160,94173,52
20240314,190500,94200,94211,94150,94176,61
20240314,190600,94174,94181,94160,94174,67
20240314,190700,94160,94160,94149,94151,29
20240314,190800,94180,94209,94170,94202,114
20240314,190900,94170,94173,94170,94173,2
20240314,191000,94171,94191,94166,94177,80
20240314,191100,94188,94211,94176,94206,84
20240314,191200,94182,94182,94165,94165,53
20240314,191300,94166,94167,94166,94166,13
20240314,191400,94167,94167,94166,94166,6
20240314,191500,94165,94217,94142,94188,427
20240314,191600,94189,94197,94183,94183,53
20240314,191700,94181,94183,94164,94164,31
20240314,191800,94159,94170,94158,94166,79
20240314,191900,94168,94209,94168,94209,254
20240314,192000,94197,94197,94190,94190,15
20240314,192100,94177,94188,94167,94187,34
20240314,192200,94180,94188,94175,94175,47
20240314,192300,94165,94165,94154,94154,22
20240314,192400,94161,94163,94161,94161,14
20240314,192500,94163,94163,94163,94163,3
20240314,192600,94155,94155,94155,94155,2
20240314,192700,94157,94157,94157,94157,2
20240314,192800,94154,94163,94154,94154,10
20240314,192900,94160,94163,94158,94158,84
20240314,193000,94161,94161,94161,94161,8
20240314,193100,94163,94163,94163,94163,10
20240314,193200,94163,94163,94163,94163,3
20240314,193300,94163,94163,94163,94163,15
20240314,193400,94163,94163,94163,94163,7
20240314,193600,94163,94163,94154,94154,19
20240314,193700,94154,94154,94154,94154,2
20240314,193800,94161,94163,94161,94163,43
20240314,194000,94161,94161,94159,94159,20
20240314,194100,94159,94159,94155,94155,3
20240314,194300,94151,94151,94151,94151,1
20240314,194400,94150,94153,94150,94153,12
20240314,194500,94152,94152,94152,94152,20
20240314,194600,94153,94153,94153,94153,5
20240314,194700,94152,94152,94000,94086,2090
20240314,194800,94052,94070,94018,94035,36
20240314,194900,94057,94060,94022,94059,31
20240314,195000,94047,94062,94037,94062,24
20240314,195100,94050,94050,94021,94021,16
20240314,195200,94037,94042,94016,94037,13
20240314,195300,94041,94059,94041,94059,8
20240314,195400,94059,94070,94041,94041,46
20240314,195500,94041,94041,94031,94041,22
20240314,195600,94038,94040,94038,94040,3
20240314,195700,94040,94044,94040,94044,3
20240314,195800,94063,94063,94063,94063,1
20240314,195900,94062,94066,94055,94061,31
20240314,200000,94069,94098,94069,94098,32
20240314,200100,94096,94096,94082,94082,12
20240314,200200,94082,94082,94080,94081,13
20240314,200300,94098,94098,94098,94098,1
20240314,200400,94089,94089,94087,94089,19
20240314,200500,94078,94089,94078,94089,3
20240314,200600,94078,94090,94078,94090,10
20240314,200700,94086,94087,94072,94085,13
20240314,200800,94079,94152,94055,94055,209
20240314,200900,94062,94062,94062,94062,15
20240314,201000,94063,94063,94063,94063,10
20240314,201100,94095,94095,94065,94065,6
20240314,201200,94097,94097,94097,94097,3
20240314,201300,94098,94102,94089,94102,9
20240314,201400,94102,94102,94102,94102,1
20240314,201600,94109,94109,94109,94109,1
20240314,201700,94096,94096,94096,94096,3
20240314,201900,94098,94098,94085,94088,28
20240314,202000,94095,94098,94095,94098,20
20240314,202100,94096,94096,94096,94096,1
20240314,203000,94109,94110,94096,94096,50
20240314,203400,94099,94099,94097,94097,4
20240314,203500,94107,94119,94107,94119,5
20240314,203600,94120,94120,94120,94120,10
20240314,203700,94120,94120,94120,94120,5
20240314,203800,94120,94120,94119,94120,31
