<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200320,131000,79118,79148,79085,79099,4814
20200320,131100,79104,79121,79055,79087,4030
20200320,131200,79092,79200,79082,79163,5036
20200320,131300,79158,79214,79149,79191,5892
20200320,131400,79191,79200,79154,79191,2754
20200320,131500,79190,79336,79190,79325,11661
20200320,131600,79325,79390,79276,79371,8508
20200320,131700,79373,79489,79373,79474,7899
20200320,131800,79479,79527,79443,79490,10989
20200320,131900,79497,79501,79400,79494,8047
20200320,132000,79494,79525,79419,79474,9908
20200320,132100,79472,79590,79409,79546,12857
20200320,132200,79550,79673,79525,79653,12278
20200320,132300,79645,79713,79605,79709,9018
20200320,132400,79713,79794,79695,79743,7010
20200320,132500,79752,79840,79727,79768,19243
20200320,132600,79766,79780,79648,79666,9479
20200320,132700,79661,79738,79643,79665,5491
20200320,132800,79663,79695,79607,79613,8695
20200320,132900,79619,79697,79610,79659,4452
20200320,133000,79662,79730,79083,79213,34604
20200320,133100,79202,79326,79194,79310,13696
20200320,133200,79311,79393,79274,79373,12719
20200320,133300,79373,79436,79349,79436,3229
20200320,133400,79425,79556,79423,79514,6099
20200320,133500,79516,79540,79435,79492,7179
20200320,133600,79492,79577,79464,79516,5604
20200320,133700,79526,79621,79526,79597,4729
20200320,133800,79592,79690,79588,79628,3175
20200320,133900,79629,79737,79629,79721,5225
20200320,134000,79720,79762,79671,79757,6487
20200320,134100,79751,79816,79735,79781,6890
20200320,134200,79783,80000,79782,79984,9296
20200320,134300,79977,80245,79954,80196,18713
20200320,134400,80203,80413,80195,80384,15951
20200320,134500,80390,80440,80035,80123,28104
20200320,134600,80104,80111,79959,79977,13111
20200320,134700,79976,80041,79902,79949,8801
20200320,134800,79954,79967,79864,79965,6281
20200320,134900,79959,80030,79949,80026,7904
20200320,135000,80028,80069,79850,79891,11109
20200320,135100,79890,79908,79736,79787,7466
20200320,135200,79788,79802,79715,79756,5084
20200320,135300,79754,79788,79723,79755,2516
20200320,135400,79754,79776,79521,79585,32219
20200320,135500,79587,79704,79568,79691,9627
20200320,135600,79691,79759,79610,79737,7268
20200320,135700,79727,79882,79704,79816,4629
20200320,135800,79809,80092,79800,79946,5604
20200320,135900,79954,79985,79808,79933,1911
20200320,140500,79930,80191,79930,80105,13984
20200320,140600,80107,80350,80096,80321,15472
20200320,140700,80321,80340,80231,80262,7296
20200320,140800,80262,80277,80200,80230,3127
20200320,140900,80233,80312,80233,80269,4508
20200320,141000,80269,80444,80128,80217,13126
20200320,141100,80218,80265,80146,80239,6333
20200320,141200,80244,80248,80194,80210,5140
20200320,141300,80213,80280,80207,80229,2568
20200320,141400,80229,80265,80217,80238,1274
20200320,141500,80238,80435,80238,80434,9981
20200320,141600,80434,80449,80343,80364,6000
20200320,141700,80365,80555,80365,80496,16093
20200320,141800,80496,80550,80442,80475,9704
20200320,141900,80481,80499,80337,80385,8619
20200320,142000,80389,80526,80379,80490,12313
20200320,142100,80484,80587,80479,80543,8025
20200320,142200,80549,80720,80549,80676,20771
20200320,142300,80681,80742,80581,80597,13954
20200320,142400,80586,80699,80585,80683,4567
20200320,142500,80680,80695,80551,80579,6294
20200320,142600,80582,80626,80560,80581,4651
20200320,142700,80582,80693,80542,80690,4973
20200320,142800,80694,80725,80630,80666,7093
20200320,142900,80658,80692,80582,80654,6346
20200320,143000,80654,80693,80592,80657,7291
20200320,143100,80659,80685,80612,80612,8572
20200320,143200,80617,80623,80518,80530,6411
20200320,143300,80524,80551,80479,80509,5508
20200320,143400,80510,80677,80492,80561,8729
20200320,143500,80563,80591,80500,80518,5435
20200320,143600,80518,80600,80489,80525,5043
20200320,143700,80519,80612,80518,80586,3162
20200320,143800,80580,80705,80549,80672,10418
20200320,143900,80674,80749,80670,80692,6097
20200320,144000,80699,80758,80650,80677,7031
20200320,144100,80673,80685,80601,80609,4096
20200320,144200,80608,80654,80579,80634,4237
20200320,144300,80634,80685,80600,80655,3214
20200320,144400,80654,80682,80590,80613,4133
20200320,144500,80613,80647,80579,80596,4186
20200320,144600,80596,80610,80531,80541,5994
20200320,144700,80541,80633,80539,80630,3956
20200320,144800,80626,80626,80575,80594,3001
20200320,144900,80597,80637,80584,80596,2551
20200320,145000,80601,80643,80553,80605,7676
20200320,145100,80608,80626,80410,80439,9560
20200320,145200,80437,80468,80210,80320,13676
20200320,145300,80321,80358,80259,80318,3895
20200320,145400,80318,80398,80309,80368,3544
20200320,145500,80366,80423,80304,80324,5902
20200320,145600,80327,80359,80282,80292,3076
20200320,145700,80298,80339,80289,80328,2794
20200320,145800,80320,80358,80301,80348,2052
20200320,145900,80336,80366,80304,80346,2339
20200320,150000,80345,80394,80265,80302,6686
20200320,150100,80302,80373,80297,80321,4337
20200320,150200,80326,80335,80247,80257,3960
20200320,150300,80255,80274,80171,80222,8378
20200320,150400,80220,80245,80174,80194,4662
20200320,150500,80200,80257,80152,80164,6207
20200320,150600,80164,80175,80082,80118,9443
20200320,150700,80124,80195,80118,80179,3327
20200320,150800,80170,80238,80135,80233,4554
20200320,150900,80232,80300,80183,80279,5770
20200320,151000,80280,80283,80194,80213,5542
20200320,151100,80213,80243,80043,80096,6481
20200320,151200,80091,80149,80082,80113,8365
20200320,151300,80110,80256,80110,80220,8962
20200320,151400,80216,80221,80111,80126,3810
20200320,151500,80126,80223,80071,80183,8236
20200320,151600,80184,80186,80099,80167,4601
20200320,151700,80162,80216,80138,80199,6153
20200320,151800,80197,80273,80194,80232,4055
20200320,151900,80234,80271,80192,80254,3224
20200320,152000,80255,80357,80237,80310,9592
20200320,152100,80304,80347,80270,80338,4226
20200320,152200,80334,80362,80234,80303,5778
20200320,152300,80303,80376,80247,80254,9275
20200320,152400,80248,80315,80241,80293,4183
20200320,152500,80288,80316,80257,80307,4059
20200320,152600,80312,80346,80266,80273,4962
20200320,152700,80272,80317,80263,80279,2453
20200320,152800,80278,80319,80269,80289,2607
20200320,152900,80285,80546,80267,80528,7916
20200320,153000,80532,80595,80464,80503,7620
20200320,153100,80498,80498,80401,80448,6130
20200320,153200,80443,80470,80406,80453,12928
20200320,153300,80450,80534,80408,80426,6661
20200320,153400,80425,80449,80385,80403,4693
20200320,153500,80405,80410,80307,80343,5742
20200320,153600,80345,80364,80326,80341,1977
20200320,153700,80341,80414,80324,80378,4294
20200320,153800,80390,80461,80374,80413,4722
20200320,153900,80415,80593,80409,80550,8846
20200320,154000,80543,80569,80439,80483,5782
20200320,154100,80490,80530,80453,80517,2796
20200320,154200,80527,80542,80416,80417,7369
20200320,154300,80422,80513,80403,80485,3855
20200320,154400,80487,80568,80483,80559,3304
20200320,154500,80564,80620,80547,80568,6366
20200320,154600,80568,80656,80511,80622,5482
20200320,154700,80624,80700,80595,80689,7585
20200320,154800,80690,80847,80676,80833,16886
20200320,154900,80838,80876,80741,80770,9354
20200320,155000,80776,80889,80764,80784,9005
20200320,155100,80784,80831,80718,80760,8135
20200320,155200,80767,80859,80756,80797,5498
20200320,155300,80797,80835,80666,80668,8462
20200320,155400,80667,80723,80615,80641,6525
20200320,155500,80644,80714,80639,80700,3577
20200320,155600,80697,80746,80678,80705,4312
20200320,155700,80706,80846,80706,80831,7749
20200320,155800,80834,80893,80783,80893,7778
20200320,155900,80891,80947,80858,80921,9474
20200320,160000,80921,80947,80817,80867,19049
20200320,160100,80872,80885,80786,80792,10031
20200320,160200,80794,80855,80656,80657,10985
20200320,160300,80668,80799,80650,80741,10887
20200320,160400,80732,80735,80637,80727,4782
20200320,160500,80724,80731,80661,80731,4742
20200320,160600,80732,80732,80637,80671,6554
20200320,160700,80668,80740,80657,80663,5837
20200320,160800,80667,80667,80508,80624,8965
20200320,160900,80617,80732,80592,80624,4770
20200320,161000,80620,80789,80597,80767,5395
20200320,161100,80767,80796,80712,80755,3734
20200320,161200,80760,80795,80742,80760,3220
20200320,161300,80762,80775,80650,80651,4862
20200320,161400,80654,80678,80599,80627,5609
20200320,161500,80633,80672,80605,80650,3739
20200320,161600,80654,80661,80615,80652,1736
20200320,161700,80652,80796,80646,80767,3754
20200320,161800,80761,80767,80675,80719,3243
20200320,161900,80719,80747,80676,80711,6635
20200320,162000,80716,80721,80627,80658,3408
20200320,162100,80666,80674,80601,80623,4008
20200320,162200,80629,80638,80520,80547,4357
20200320,162300,80553,80609,80472,80587,7169
20200320,162400,80583,80665,80573,80662,3434
20200320,162500,80657,80692,80582,80658,5881
20200320,162600,80657,80688,80588,80613,7679
20200320,162700,80614,80668,80514,80533,8688
20200320,162800,80532,80614,80508,80580,4125
20200320,162900,80587,80650,80474,80509,7199
20200320,163000,80516,80677,80512,80652,7284
20200320,163100,80659,80678,80555,80565,4344
20200320,163200,80571,80590,80500,80512,4223
20200320,163300,80514,80612,80482,80532,6252
20200320,163400,80533,80585,80507,80514,2163
20200320,163500,80518,80553,80416,80439,6129
20200320,163600,80439,80512,80405,80501,7596
20200320,163700,80498,80561,80469,80548,5188
20200320,163800,80546,80611,80524,80600,6168
20200320,163900,80601,80669,80558,80666,8702
20200320,164000,80661,80760,80649,80727,5493
20200320,164100,80725,80775,80663,80773,9400
20200320,164200,80777,80791,80584,80629,5098
20200320,164300,80629,80723,80618,80711,5926
20200320,164400,80717,80796,80679,80776,9766
20200320,164500,80779,80800,80731,80799,7512
20200320,164600,80799,80845,80742,80760,9962
20200320,164700,80762,80788,80664,80733,5804
20200320,164800,80733,80744,80648,80704,4926
20200320,164900,80702,80850,80699,80841,5128
20200320,165000,80843,80963,80824,80926,10694
20200320,165100,80937,80940,80842,80863,8365
20200320,165200,80864,80906,80838,80874,4038
20200320,165300,80878,80892,80684,80760,7109
20200320,165400,80758,80789,80717,80752,3875
20200320,165500,80755,80850,80734,80839,7148
20200320,165600,80834,80995,80828,80950,9425
20200320,165700,80951,81004,80859,80971,14568
20200320,165800,80965,81054,80923,81043,10969
20200320,165900,81043,81083,80904,80969,9506
20200320,170000,80990,81008,80656,80706,12628
20200320,170100,80688,80763,80610,80711,8789
20200320,170200,80709,80765,80665,80679,7136
20200320,170300,80671,80686,80587,80592,11059
20200320,170400,80592,80621,80481,80520,11000
20200320,170500,80520,80684,80500,80668,8653
20200320,170600,80670,80699,80608,80626,6414
20200320,170700,80627,80738,80592,80733,5092
20200320,170800,80735,80752,80643,80651,7055
20200320,170900,80646,80678,80582,80640,9184
20200320,171000,80638,80700,80625,80640,8627
20200320,171100,80644,80771,80621,80629,10237
20200320,171200,80633,80695,80570,80626,10416
20200320,171300,80626,80656,80533,80558,8415
20200320,171400,80551,80591,80546,80554,2723
20200320,171500,80553,80562,80427,80466,10800
20200320,171600,80467,80500,80300,80494,13335
20200320,171700,80493,80503,80400,80409,5121
20200320,171800,80407,80499,80392,80493,3889
20200320,171900,80495,80573,80475,80558,9088
20200320,172000,80558,80579,80506,80513,4407
20200320,172100,80516,80533,80326,80334,10529
20200320,172200,80331,80389,80315,80321,5651
20200320,172300,80321,80383,80302,80370,6764
20200320,172400,80371,80388,80236,80242,9066
20200320,172500,80238,80247,80135,80177,10430
20200320,172600,80176,80176,79560,79865,29946
20200320,172700,79865,79930,79800,79925,4741
20200320,172800,79918,80000,79904,79991,9754
20200320,172900,79985,80053,79971,79981,6025
20200320,173000,79984,79994,79625,79722,9018
20200320,173100,79715,79821,79700,79760,4653
20200320,173200,79760,79842,79727,79812,8375
20200320,173300,79823,79873,79783,79836,5128
20200320,173400,79836,79930,79759,79914,5002
20200320,173500,79899,80018,79883,80001,4998
20200320,173600,80001,80129,79992,80099,3524
20200320,173700,80094,80116,80045,80091,3179
20200320,173800,80090,80117,80026,80037,4179
20200320,173900,80036,80043,79970,79977,4192
20200320,174000,79975,80067,79937,80042,6484
20200320,174100,80047,80139,80030,80092,6210
20200320,174200,80098,80256,80080,80251,11440
20200320,174300,80252,80272,80146,80243,5936
20200320,174400,80237,80268,80167,80189,3796
20200320,174500,80188,80260,80149,80252,5554
20200320,174600,80251,80269,80164,80259,5941
20200320,174700,80266,80278,80103,80118,5113
20200320,174800,80118,80131,80000,80011,7215
20200320,174900,80009,80095,79886,79899,8671
20200320,175000,79899,79915,79737,79902,11321
20200320,175100,79902,80109,79899,80055,9905
20200320,175200,80056,80095,79991,80083,4959
20200320,175300,80082,80119,79973,79973,9713
20200320,175400,79974,80068,79920,80040,3012
20200320,175500,80045,80096,80032,80063,2458
20200320,175600,80062,80083,79965,80066,2633
20200320,175700,80068,80075,80003,80021,1737
20200320,175800,80018,80050,79930,79936,3817
20200320,175900,79937,80044,79918,80032,3556
20200320,180000,80031,80031,79935,80017,7142
20200320,180100,80017,80105,80012,80066,3969
20200320,180200,80075,80094,80046,80085,2058
20200320,180300,80085,80089,80043,80067,1589
20200320,180400,80063,80149,80051,80133,6459
20200320,180500,80130,80200,80106,80191,10141
20200320,180600,80195,80272,80167,80245,5549
20200320,180700,80249,80418,80240,80379,6343
20200320,180800,80375,80438,80370,80421,7034
20200320,180900,80422,80428,80356,80362,10975
20200320,181000,80359,80371,80260,80275,6423
20200320,181100,80271,80353,80195,80340,7783
20200320,181200,80341,80545,80312,80481,5912
20200320,181300,80470,80655,80429,80655,7266
20200320,181400,80649,80700,80590,80694,7506
20200320,181500,80694,80695,80504,80547,7649
20200320,181600,80548,80632,80500,80599,4944
20200320,181700,80600,80656,80593,80638,3700
20200320,181800,80641,80748,80640,80654,5797
20200320,181900,80660,80695,80600,80682,4282
20200320,182000,80681,80699,80656,80679,3430
20200320,182100,80679,80763,80679,80735,10769
20200320,182200,80738,80750,80606,80648,6167
20200320,182300,80649,80692,80546,80655,6042
20200320,182400,80658,80675,80634,80666,4738
20200320,182500,80666,80721,80612,80700,4243
20200320,182600,80702,80715,80627,80655,6875
20200320,182700,80659,80677,80554,80591,4696
20200320,182800,80587,80598,80503,80526,7151
20200320,182900,80523,80562,80469,80514,4379
20200320,183000,80516,80635,80510,80620,4934
20200320,183100,80616,80651,80522,80647,3400
20200320,183200,80633,80689,80515,80549,5602
20200320,183300,80551,80645,80550,80608,3217
20200320,183400,80608,80624,80533,80601,4516
20200320,183500,80600,80662,80516,80643,4395
20200320,183600,80640,80700,80568,80592,6366
20200320,183700,80591,80598,80427,80559,7223
20200320,183800,80559,80700,80497,80686,5128
20200320,183900,80690,80704,80641,80672,2301
20200320,184000,80667,80739,80646,80699,3308
20200320,184100,80708,80729,80640,80650,1868
20200320,184200,80648,80658,80594,80647,1343
20200320,184300,80645,80665,80623,80655,1035
20200320,184400,80648,80697,80602,80602,3101
20200320,190000,80627,80880,80627,80654,3597
20200320,190100,80652,80773,80609,80731,2571
20200320,190200,80747,80767,80605,80609,2073
20200320,190300,80611,80640,80519,80541,5417
20200320,190400,80549,80606,80471,80568,5817
20200320,190500,80570,80802,80570,80728,4735
20200320,190600,80728,80743,80653,80679,1389
20200320,190700,80674,80687,80295,80313,4994
20200320,190800,80313,80461,80261,80450,4600
20200320,190900,80451,80559,80431,80553,3592
20200320,191000,80556,80575,80472,80508,3148
20200320,191100,80507,80576,80496,80567,1035
20200320,191200,80576,80647,80537,80613,2582
20200320,191300,80620,80695,80599,80681,2070
20200320,191400,80671,80685,80543,80610,4166
20200320,191500,80619,80670,80521,80576,2002
20200320,191600,80575,80686,80566,80685,1615
20200320,191700,80685,80733,80637,80688,2165
20200320,191800,80700,80800,80696,80782,3176
20200320,191900,80790,80809,80702,80783,1255
20200320,192000,80782,80800,80728,80800,1754
20200320,192100,80800,80839,80776,80787,3269
20200320,192200,80791,80801,80741,80793,1746
20200320,192300,80798,80947,80740,80937,5553
20200320,192400,80933,80958,80718,80760,5251
20200320,192500,80755,80914,80745,80846,3862
20200320,192600,80838,80900,80783,80869,4051
20200320,192700,80875,80875,80729,80819,3101
20200320,192800,80824,80897,80801,80893,1936
20200320,192900,80893,80915,80814,80838,3880
20200320,193000,80834,80895,80821,80856,4001
20200320,193100,80856,80912,80817,80829,2611
20200320,193200,80832,80856,80759,80764,4031
20200320,193300,80764,80768,80570,80594,5814
20200320,193400,80597,80615,80551,80608,4560
20200320,193500,80611,80654,80521,80585,7514
20200320,193600,80585,80599,80460,80545,4345
20200320,193700,80540,80749,80535,80643,3444
20200320,193800,80643,80689,80534,80673,4758
20200320,193900,80674,80776,80656,80709,3873
20200320,194000,80716,80755,80684,80707,2512
20200320,194100,80714,80750,80700,80732,1246
20200320,194200,80732,80737,80680,80701,2197
20200320,194300,80700,80709,80572,80596,2270
20200320,194400,80596,80623,80528,80587,3525
20200320,194500,80583,80700,80578,80700,2183
20200320,194600,80698,80757,80626,80652,5100
20200320,194700,80652,80652,80526,80604,2582
20200320,194800,80610,80633,80555,80578,3254
20200320,194900,80576,80678,80570,80654,1947
20200320,195000,80654,80654,80594,80643,2428
20200320,195100,80644,80685,80625,80625,1800
20200320,195200,80631,80687,80582,80585,4550
20200320,195300,80580,80644,80569,80621,2379
20200320,195400,80621,80669,80595,80646,1185
20200320,195500,80663,80672,80606,80606,2823
20200320,195600,80605,80645,80604,80618,1918
20200320,195700,80622,80696,80615,80684,2070
20200320,195800,80684,80879,80680,80844,3787
20200320,195900,80844,80846,80706,80755,3084
20200320,200000,80762,80849,80754,80771,1990
20200320,200100,80776,80776,80575,80633,4247
20200320,200200,80628,80628,80580,80609,2108
20200320,200300,80608,80735,80597,80716,2295
20200320,200400,80717,80798,80670,80713,2909
20200320,200500,80711,80724,80584,80616,1943
20200320,200600,80615,80813,80601,80771,4421
20200320,200700,80779,80831,80752,80807,2498
20200320,200800,80807,80826,80738,80759,2595
20200320,200900,80755,80771,80711,80771,1620
20200320,201000,80771,80897,80700,80729,6265
20200320,201100,80732,80749,80606,80743,3949
20200320,201200,80741,80876,80734,80772,4361
20200320,201300,80768,80776,80673,80686,1817
20200320,201400,80692,80773,80685,80746,1906
20200320,201500,80741,80820,80707,80800,2289
20200320,201600,80800,80816,80769,80782,1313
20200320,201700,80783,80798,80703,80734,1981
20200320,201800,80736,80749,80702,80717,994
20200320,201900,80716,80717,80646,80692,3041
20200320,202000,80686,80736,80678,80731,1224
20200320,202100,80726,80738,80673,80699,1246
20200320,202200,80699,80758,80689,80758,1173
20200320,202300,80758,80769,80722,80763,1210
20200320,202400,80761,80769,80729,80760,1001
20200320,202500,80761,80779,80717,80723,1603
20200320,202600,80724,80770,80704,80762,1337
20200320,202700,80757,80758,80634,80666,2617
20200320,202800,80660,80705,80628,80665,2297
20200320,202900,80665,80700,80622,80629,1606
20200320,203000,80628,80669,80573,80626,6376
20200320,203100,80626,80683,80618,80673,1811
20200320,203200,80675,80681,80650,80670,1409
20200320,203300,80661,80732,80655,80728,1371
20200320,203400,80732,80732,80684,80689,1290
20200320,203500,80689,80704,80642,80670,2555
20200320,203600,80670,80686,80630,80662,1024
20200320,203700,80663,80697,80631,80689,948
20200320,203800,80689,80693,80641,80646,594
20200320,203900,80647,80673,80623,80640,1557
20200320,204000,80640,80700,80616,80616,2579
20200320,204100,80620,80627,80418,80435,15988
20200320,204200,80435,80541,80400,80519,4821
20200320,204300,80514,80542,80435,80500,1725
20200320,204400,80505,80629,80500,80581,3018
20200320,204500,80577,80584,80509,80545,1445
20200320,204600,80545,80609,80524,80583,2477
20200320,204700,80590,80661,80570,80625,1554
20200320,204800,80624,80638,80573,80598,1427
20200320,204900,80596,80700,80592,80679,2270
20200320,205000,80681,80699,80580,80679,3729
20200320,205100,80681,80690,80647,80657,1500
