<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200918,112700,75714.0000000,75724.0000000,75712.0000000,75720.0000000,4005
20200918,112800,75720.0000000,75723.0000000,75711.0000000,75713.0000000,2310
20200918,112900,75711.0000000,75711.0000000,75680.0000000,75680.0000000,6122
20200918,113000,75680.0000000,75680.0000000,75651.0000000,75654.0000000,12679
20200918,113100,75657.0000000,75675.0000000,75652.0000000,75666.0000000,6699
20200918,113200,75667.0000000,75668.0000000,75610.0000000,75627.0000000,21033
20200918,113300,75627.0000000,75648.0000000,75621.0000000,75644.0000000,4799
20200918,113400,75644.0000000,75677.0000000,75640.0000000,75670.0000000,5878
20200918,113500,75669.0000000,75689.0000000,75655.0000000,75683.0000000,3945
20200918,113600,75679.0000000,75692.0000000,75666.0000000,75688.0000000,3930
20200918,113700,75686.0000000,75706.0000000,75685.0000000,75696.0000000,3462
20200918,113800,75698.0000000,75710.0000000,75692.0000000,75702.0000000,2046
20200918,113900,75702.0000000,75710.0000000,75687.0000000,75693.0000000,2351
20200918,114000,75693.0000000,75703.0000000,75688.0000000,75693.0000000,4010
20200918,114100,75693.0000000,75717.0000000,75693.0000000,75714.0000000,4139
20200918,114200,75714.0000000,75732.0000000,75706.0000000,75720.0000000,6792
20200918,114300,75720.0000000,75725.0000000,75710.0000000,75710.0000000,3115
20200918,114400,75710.0000000,75711.0000000,75701.0000000,75710.0000000,1699
20200918,114500,75708.0000000,75720.0000000,75704.0000000,75716.0000000,2588
20200918,114600,75713.0000000,75716.0000000,75704.0000000,75708.0000000,2448
20200918,114700,75710.0000000,75726.0000000,75705.0000000,75709.0000000,2902
20200918,114800,75712.0000000,75724.0000000,75708.0000000,75717.0000000,1453
20200918,114900,75718.0000000,75726.0000000,75715.0000000,75725.0000000,770
20200918,115000,75725.0000000,75732.0000000,75713.0000000,75721.0000000,2649
20200918,115100,75721.0000000,75740.0000000,75715.0000000,75734.0000000,2647
20200918,115200,75735.0000000,75750.0000000,75733.0000000,75750.0000000,5389
20200918,115300,75750.0000000,75753.0000000,75729.0000000,75736.0000000,7892
20200918,115400,75739.0000000,75743.0000000,75728.0000000,75736.0000000,1551
20200918,115500,75736.0000000,75745.0000000,75731.0000000,75737.0000000,1251
20200918,115600,75740.0000000,75747.0000000,75734.0000000,75744.0000000,1754
20200918,115700,75747.0000000,75759.0000000,75740.0000000,75755.0000000,4422
20200918,115800,75754.0000000,75760.0000000,75741.0000000,75751.0000000,5496
20200918,115900,75750.0000000,75753.0000000,75736.0000000,75750.0000000,2855
20200918,120000,75750.0000000,75759.0000000,75742.0000000,75753.0000000,1852
20200918,120100,75751.0000000,75764.0000000,75730.0000000,75733.0000000,6988
20200918,120200,75735.0000000,75738.0000000,75726.0000000,75732.0000000,4026
20200918,120300,75733.0000000,75756.0000000,75726.0000000,75746.0000000,2710
20200918,120400,75749.0000000,75758.0000000,75745.0000000,75751.0000000,1435
20200918,120500,75751.0000000,75785.0000000,75748.0000000,75783.0000000,8136
20200918,120600,75783.0000000,75789.0000000,75765.0000000,75779.0000000,3221
20200918,120700,75778.0000000,75784.0000000,75760.0000000,75776.0000000,2923
20200918,120800,75775.0000000,75784.0000000,75762.0000000,75765.0000000,1852
20200918,120900,75765.0000000,75770.0000000,75750.0000000,75753.0000000,1531
20200918,121000,75752.0000000,75757.0000000,75735.0000000,75741.0000000,2803
20200918,121100,75741.0000000,75750.0000000,75735.0000000,75748.0000000,2140
20200918,121200,75745.0000000,75754.0000000,75735.0000000,75753.0000000,1638
20200918,121300,75749.0000000,75750.0000000,75729.0000000,75735.0000000,2240
20200918,121400,75731.0000000,75734.0000000,75720.0000000,75727.0000000,2892
20200918,121500,75728.0000000,75733.0000000,75725.0000000,75729.0000000,1174
20200918,121600,75729.0000000,75742.0000000,75724.0000000,75738.0000000,1172
20200918,121700,75738.0000000,75747.0000000,75737.0000000,75740.0000000,935
20200918,121800,75741.0000000,75748.0000000,75740.0000000,75744.0000000,357
20200918,121900,75745.0000000,75760.0000000,75743.0000000,75747.0000000,2577
20200918,122000,75743.0000000,75770.0000000,75738.0000000,75764.0000000,2761
20200918,122100,75767.0000000,75774.0000000,75754.0000000,75761.0000000,1550
20200918,122200,75759.0000000,75760.0000000,75744.0000000,75747.0000000,1371
20200918,122300,75747.0000000,75749.0000000,75740.0000000,75748.0000000,2831
20200918,122400,75748.0000000,75763.0000000,75746.0000000,75763.0000000,1920
20200918,122500,75763.0000000,75772.0000000,75758.0000000,75763.0000000,652
20200918,122600,75766.0000000,75767.0000000,75757.0000000,75765.0000000,1629
20200918,122700,75768.0000000,75773.0000000,75764.0000000,75764.0000000,1112
20200918,122800,75766.0000000,75772.0000000,75764.0000000,75766.0000000,1042
20200918,122900,75766.0000000,75771.0000000,75758.0000000,75762.0000000,791
20200918,123000,75762.0000000,75768.0000000,75760.0000000,75765.0000000,1030
20200918,123100,75766.0000000,75778.0000000,75764.0000000,75769.0000000,2962
20200918,123200,75771.0000000,75775.0000000,75756.0000000,75758.0000000,2094
20200918,123300,75758.0000000,75770.0000000,75745.0000000,75770.0000000,1773
20200918,123400,75771.0000000,75771.0000000,75760.0000000,75766.0000000,535
20200918,123500,75766.0000000,75784.0000000,75764.0000000,75780.0000000,2127
20200918,123600,75780.0000000,75783.0000000,75770.0000000,75779.0000000,1342
20200918,123700,75780.0000000,75784.0000000,75767.0000000,75770.0000000,1539
20200918,123800,75768.0000000,75770.0000000,75752.0000000,75760.0000000,886
20200918,123900,75756.0000000,75765.0000000,75750.0000000,75764.0000000,938
20200918,124000,75763.0000000,75763.0000000,75751.0000000,75757.0000000,848
20200918,124100,75756.0000000,75761.0000000,75749.0000000,75755.0000000,946
20200918,124200,75756.0000000,75760.0000000,75746.0000000,75758.0000000,1553
20200918,124300,75757.0000000,75757.0000000,75724.0000000,75725.0000000,4349
20200918,124400,75724.0000000,75727.0000000,75705.0000000,75711.0000000,9350
20200918,124500,75713.0000000,75713.0000000,75695.0000000,75707.0000000,6942
20200918,124600,75708.0000000,75724.0000000,75702.0000000,75720.0000000,4855
20200918,124700,75721.0000000,75725.0000000,75710.0000000,75720.0000000,2033
20200918,124800,75721.0000000,75729.0000000,75705.0000000,75708.0000000,2464
20200918,124900,75710.0000000,75723.0000000,75706.0000000,75720.0000000,1783
20200918,125000,75720.0000000,75723.0000000,75711.0000000,75711.0000000,638
20200918,125100,75710.0000000,75749.0000000,75708.0000000,75736.0000000,4313
20200918,125200,75736.0000000,75747.0000000,75734.0000000,75747.0000000,1010
20200918,125300,75747.0000000,75759.0000000,75740.0000000,75752.0000000,5612
20200918,125400,75752.0000000,75760.0000000,75751.0000000,75756.0000000,1192
20200918,125500,75759.0000000,75774.0000000,75755.0000000,75756.0000000,2106
20200918,125600,75759.0000000,75762.0000000,75747.0000000,75747.0000000,2578
20200918,125700,75747.0000000,75760.0000000,75734.0000000,75757.0000000,2542
20200918,125800,75754.0000000,75777.0000000,75748.0000000,75776.0000000,1929
20200918,125900,75775.0000000,75780.0000000,75760.0000000,75762.0000000,1934
20200918,130000,75761.0000000,75770.0000000,75756.0000000,75758.0000000,998
20200918,130100,75758.0000000,75783.0000000,75757.0000000,75781.0000000,2442
20200918,130200,75781.0000000,75787.0000000,75759.0000000,75764.0000000,3613
20200918,130300,75763.0000000,75767.0000000,75757.0000000,75765.0000000,648
20200918,130400,75764.0000000,75764.0000000,75742.0000000,75755.0000000,2955
20200918,130500,75752.0000000,75757.0000000,75751.0000000,75751.0000000,632
20200918,130600,75750.0000000,75756.0000000,75743.0000000,75743.0000000,685
20200918,130700,75745.0000000,75758.0000000,75740.0000000,75750.0000000,1463
20200918,130800,75747.0000000,75757.0000000,75744.0000000,75756.0000000,798
20200918,130900,75756.0000000,75757.0000000,75735.0000000,75738.0000000,2932
20200918,131000,75738.0000000,75742.0000000,75708.0000000,75715.0000000,7517
20200918,131100,75715.0000000,75718.0000000,75703.0000000,75715.0000000,2310
20200918,131200,75715.0000000,75720.0000000,75703.0000000,75712.0000000,1766
20200918,131300,75712.0000000,75712.0000000,75695.0000000,75705.0000000,3218
20200918,131400,75706.0000000,75713.0000000,75702.0000000,75708.0000000,1569
20200918,131500,75706.0000000,75714.0000000,75683.0000000,75690.0000000,3824
20200918,131600,75690.0000000,75705.0000000,75688.0000000,75695.0000000,2707
20200918,131700,75695.0000000,75714.0000000,75688.0000000,75709.0000000,1584
20200918,131800,75707.0000000,75732.0000000,75707.0000000,75727.0000000,2749
20200918,131900,75728.0000000,75732.0000000,75721.0000000,75724.0000000,1009
20200918,132000,75723.0000000,75726.0000000,75719.0000000,75719.0000000,944
20200918,132100,75719.0000000,75724.0000000,75705.0000000,75711.0000000,1217
20200918,132200,75710.0000000,75718.0000000,75707.0000000,75710.0000000,913
20200918,132300,75709.0000000,75722.0000000,75702.0000000,75718.0000000,3311
20200918,132400,75720.0000000,75723.0000000,75710.0000000,75718.0000000,1093
20200918,132500,75716.0000000,75731.0000000,75706.0000000,75731.0000000,2182
20200918,132600,75730.0000000,75734.0000000,75722.0000000,75723.0000000,2958
20200918,132700,75721.0000000,75725.0000000,75717.0000000,75721.0000000,681
20200918,132800,75719.0000000,75729.0000000,75719.0000000,75728.0000000,1617
20200918,132900,75727.0000000,75736.0000000,75726.0000000,75736.0000000,2860
20200918,133000,75735.0000000,75757.0000000,75729.0000000,75757.0000000,3896
20200918,133100,75751.0000000,75764.0000000,75738.0000000,75739.0000000,6368
20200918,133200,75739.0000000,75744.0000000,75724.0000000,75726.0000000,2890
20200918,133300,75727.0000000,75744.0000000,75723.0000000,75736.0000000,2697
20200918,133400,75737.0000000,75744.0000000,75733.0000000,75733.0000000,808
20200918,133500,75732.0000000,75734.0000000,75725.0000000,75726.0000000,1926
20200918,133600,75728.0000000,75733.0000000,75720.0000000,75720.0000000,1180
20200918,133700,75721.0000000,75738.0000000,75715.0000000,75737.0000000,2327
20200918,133800,75737.0000000,75737.0000000,75721.0000000,75734.0000000,887
20200918,133900,75734.0000000,75750.0000000,75731.0000000,75741.0000000,1174
20200918,134000,75742.0000000,75752.0000000,75738.0000000,75744.0000000,2508
20200918,134100,75744.0000000,75755.0000000,75741.0000000,75747.0000000,1132
20200918,134200,75748.0000000,75768.0000000,75748.0000000,75757.0000000,3558
20200918,134300,75758.0000000,75773.0000000,75755.0000000,75763.0000000,1880
20200918,134400,75763.0000000,75764.0000000,75746.0000000,75761.0000000,2179
20200918,134500,75757.0000000,75757.0000000,75748.0000000,75748.0000000,1347
20200918,134600,75750.0000000,75755.0000000,75741.0000000,75755.0000000,1805
20200918,134700,75755.0000000,75774.0000000,75754.0000000,75763.0000000,4170
20200918,134800,75763.0000000,75766.0000000,75756.0000000,75764.0000000,1544
20200918,134900,75764.0000000,75775.0000000,75759.0000000,75774.0000000,1339
20200918,135000,75775.0000000,75775.0000000,75760.0000000,75761.0000000,1053
20200918,135100,75761.0000000,75780.0000000,75753.0000000,75773.0000000,2919
20200918,135200,75773.0000000,75780.0000000,75772.0000000,75775.0000000,1084
20200918,135300,75772.0000000,75806.0000000,75772.0000000,75785.0000000,15239
20200918,135400,75787.0000000,75794.0000000,75769.0000000,75770.0000000,1871
20200918,135500,75770.0000000,75784.0000000,75768.0000000,75777.0000000,1820
20200918,135600,75775.0000000,75783.0000000,75765.0000000,75768.0000000,1857
20200918,135700,75770.0000000,75770.0000000,75757.0000000,75769.0000000,2814
20200918,135800,75769.0000000,75776.0000000,75762.0000000,75770.0000000,1348
20200918,135900,75770.0000000,75772.0000000,75759.0000000,75764.0000000,859
20200918,140000,75762.0000000,75770.0000000,75762.0000000,75762.0000000,1158
20200918,140600,75764.0000000,75773.0000000,75732.0000000,75741.0000000,5500
20200918,140700,75743.0000000,75746.0000000,75732.0000000,75738.0000000,3246
20200918,140800,75738.0000000,75742.0000000,75731.0000000,75737.0000000,1493
20200918,140900,75735.0000000,75740.0000000,75722.0000000,75736.0000000,4797
20200918,141000,75735.0000000,75736.0000000,75708.0000000,75715.0000000,5929
20200918,141100,75715.0000000,75716.0000000,75700.0000000,75712.0000000,6107
20200918,141200,75711.0000000,75720.0000000,75707.0000000,75719.0000000,968
20200918,141300,75717.0000000,75728.0000000,75705.0000000,75725.0000000,1598
20200918,141400,75720.0000000,75740.0000000,75717.0000000,75732.0000000,2443
20200918,141500,75731.0000000,75740.0000000,75725.0000000,75737.0000000,1623
20200918,141600,75738.0000000,75764.0000000,75736.0000000,75762.0000000,4013
20200918,141700,75761.0000000,75763.0000000,75740.0000000,75744.0000000,1450
20200918,141800,75745.0000000,75753.0000000,75735.0000000,75745.0000000,796
20200918,141900,75747.0000000,75760.0000000,75746.0000000,75755.0000000,890
20200918,142000,75755.0000000,75780.0000000,75746.0000000,75778.0000000,3839
20200918,142100,75777.0000000,75789.0000000,75767.0000000,75767.0000000,4695
20200918,142200,75770.0000000,75793.0000000,75767.0000000,75787.0000000,2410
20200918,142300,75787.0000000,75805.0000000,75775.0000000,75804.0000000,5668
20200918,142400,75803.0000000,75811.0000000,75799.0000000,75807.0000000,4144
20200918,142500,75807.0000000,75818.0000000,75797.0000000,75805.0000000,8111
20200918,142600,75803.0000000,75806.0000000,75783.0000000,75790.0000000,3377
20200918,142700,75789.0000000,75791.0000000,75766.0000000,75782.0000000,2998
20200918,142800,75781.0000000,75783.0000000,75772.0000000,75774.0000000,628
20200918,142900,75774.0000000,75780.0000000,75768.0000000,75780.0000000,1055
20200918,143000,75780.0000000,75812.0000000,75779.0000000,75812.0000000,3765
20200918,143100,75811.0000000,75825.0000000,75807.0000000,75824.0000000,7198
20200918,143200,75823.0000000,75858.0000000,75818.0000000,75848.0000000,11172
20200918,143300,75848.0000000,75863.0000000,75838.0000000,75842.0000000,4331
20200918,143400,75839.0000000,75860.0000000,75839.0000000,75851.0000000,1895
20200918,143500,75854.0000000,75855.0000000,75837.0000000,75846.0000000,3342
20200918,143600,75847.0000000,75850.0000000,75822.0000000,75836.0000000,2385
20200918,143700,75836.0000000,75871.0000000,75831.0000000,75865.0000000,3677
20200918,143800,75867.0000000,75868.0000000,75852.0000000,75861.0000000,2044
20200918,143900,75864.0000000,75884.0000000,75859.0000000,75884.0000000,4146
20200918,144000,75884.0000000,75895.0000000,75878.0000000,75879.0000000,14928
20200918,144100,75879.0000000,75883.0000000,75858.0000000,75867.0000000,3697
20200918,144200,75867.0000000,75876.0000000,75845.0000000,75854.0000000,2746
20200918,144300,75854.0000000,75861.0000000,75814.0000000,75826.0000000,4620
20200918,144400,75825.0000000,75838.0000000,75820.0000000,75825.0000000,1926
20200918,144500,75823.0000000,75838.0000000,75811.0000000,75835.0000000,3081
20200918,144600,75836.0000000,75839.0000000,75825.0000000,75835.0000000,1861
20200918,144700,75835.0000000,75839.0000000,75830.0000000,75834.0000000,1013
20200918,144800,75834.0000000,75847.0000000,75833.0000000,75846.0000000,2659
20200918,144900,75846.0000000,75851.0000000,75833.0000000,75835.0000000,1031
20200918,145000,75836.0000000,75863.0000000,75834.0000000,75856.0000000,1553
20200918,145100,75857.0000000,75886.0000000,75853.0000000,75881.0000000,3119
20200918,145200,75881.0000000,75898.0000000,75875.0000000,75883.0000000,8125
20200918,145300,75882.0000000,75919.0000000,75882.0000000,75914.0000000,9782
20200918,145400,75914.0000000,75932.0000000,75910.0000000,75932.0000000,5220
20200918,145500,75931.0000000,75941.0000000,75921.0000000,75931.0000000,5569
20200918,145600,75930.0000000,75966.0000000,75929.0000000,75933.0000000,10128
20200918,145700,75932.0000000,75940.0000000,75923.0000000,75940.0000000,3936
20200918,145800,75940.0000000,75943.0000000,75921.0000000,75923.0000000,3634
20200918,145900,75923.0000000,75934.0000000,75914.0000000,75914.0000000,2288
20200918,150000,75916.0000000,75928.0000000,75906.0000000,75926.0000000,4100
20200918,150100,75926.0000000,75951.0000000,75925.0000000,75949.0000000,9218
20200918,150200,75949.0000000,75957.0000000,75928.0000000,75939.0000000,4490
20200918,150300,75939.0000000,75962.0000000,75933.0000000,75957.0000000,8096
20200918,150400,75960.0000000,75972.0000000,75954.0000000,75968.0000000,9131
20200918,150500,75968.0000000,75977.0000000,75961.0000000,75970.0000000,6467
20200918,150600,75967.0000000,75993.0000000,75965.0000000,75986.0000000,19181
20200918,150700,75986.0000000,75994.0000000,75975.0000000,75985.0000000,5753
20200918,150800,75985.0000000,75995.0000000,75975.0000000,75986.0000000,7003
20200918,150900,75986.0000000,76006.0000000,75985.0000000,76003.0000000,12260
20200918,151000,76002.0000000,76010.0000000,75980.0000000,75992.0000000,13299
20200918,151100,75991.0000000,76030.0000000,75988.0000000,76030.0000000,13267
20200918,151200,76030.0000000,76036.0000000,75995.0000000,76010.0000000,5887
20200918,151300,76011.0000000,76044.0000000,76009.0000000,76023.0000000,10810
20200918,151400,76023.0000000,76035.0000000,76019.0000000,76019.0000000,5891
20200918,151500,76019.0000000,76040.0000000,76009.0000000,76040.0000000,3381
20200918,151600,76039.0000000,76057.0000000,76037.0000000,76044.0000000,6318
20200918,151700,76043.0000000,76072.0000000,76041.0000000,76061.0000000,14810
20200918,151800,76060.0000000,76079.0000000,76046.0000000,76048.0000000,15956
20200918,151900,76050.0000000,76061.0000000,76027.0000000,76057.0000000,10235
20200918,152000,76057.0000000,76071.0000000,76033.0000000,76040.0000000,8467
20200918,152100,76041.0000000,76048.0000000,76019.0000000,76024.0000000,12273
20200918,152200,76026.0000000,76073.0000000,76022.0000000,76070.0000000,15253
20200918,152300,76073.0000000,76128.0000000,76071.0000000,76123.0000000,21005
20200918,152400,76123.0000000,76135.0000000,76100.0000000,76106.0000000,13992
20200918,152500,76106.0000000,76129.0000000,76092.0000000,76119.0000000,16522
20200918,152600,76118.0000000,76164.0000000,76114.0000000,76143.0000000,25839
20200918,152700,76143.0000000,76216.0000000,76142.0000000,76176.0000000,33729
20200918,152800,76178.0000000,76182.0000000,76154.0000000,76173.0000000,8097
20200918,152900,76169.0000000,76180.0000000,76161.0000000,76170.0000000,4305
20200918,153000,76173.0000000,76190.0000000,76159.0000000,76164.0000000,4997
20200918,153100,76164.0000000,76200.0000000,76163.0000000,76193.0000000,7780
20200918,153200,76193.0000000,76205.0000000,76185.0000000,76197.0000000,7507
20200918,153300,76196.0000000,76198.0000000,76173.0000000,76175.0000000,6320
20200918,153400,76177.0000000,76177.0000000,76136.0000000,76153.0000000,13551
20200918,153500,76154.0000000,76197.0000000,76153.0000000,76174.0000000,5907
20200918,153600,76174.0000000,76179.0000000,76157.0000000,76177.0000000,5608
20200918,153700,76178.0000000,76187.0000000,76152.0000000,76153.0000000,2581
20200918,153800,76157.0000000,76168.0000000,76124.0000000,76126.0000000,8629
20200918,153900,76129.0000000,76135.0000000,76105.0000000,76114.0000000,6777
20200918,154000,76114.0000000,76139.0000000,76111.0000000,76135.0000000,6409
20200918,154100,76136.0000000,76154.0000000,76122.0000000,76142.0000000,5411
20200918,154200,76142.0000000,76177.0000000,76140.0000000,76160.0000000,3975
20200918,154300,76162.0000000,76175.0000000,76160.0000000,76164.0000000,2552
20200918,154400,76166.0000000,76172.0000000,76150.0000000,76151.0000000,2468
20200918,154500,76151.0000000,76158.0000000,76109.0000000,76125.0000000,5749
20200918,154600,76127.0000000,76133.0000000,76088.0000000,76095.0000000,5747
20200918,154700,76092.0000000,76114.0000000,76090.0000000,76099.0000000,4873
20200918,154800,76098.0000000,76114.0000000,76094.0000000,76100.0000000,2444
20200918,154900,76101.0000000,76122.0000000,76093.0000000,76106.0000000,3042
20200918,155000,76106.0000000,76116.0000000,76090.0000000,76091.0000000,1736
20200918,155100,76094.0000000,76101.0000000,76080.0000000,76081.0000000,3844
20200918,155200,76081.0000000,76085.0000000,76057.0000000,76063.0000000,7307
20200918,155300,76063.0000000,76088.0000000,76057.0000000,76079.0000000,10159
20200918,155400,76082.0000000,76101.0000000,76054.0000000,76057.0000000,6351
20200918,155500,76060.0000000,76073.0000000,76040.0000000,76062.0000000,6630
20200918,155600,76064.0000000,76075.0000000,76052.0000000,76075.0000000,2274
20200918,155700,76074.0000000,76075.0000000,76047.0000000,76049.0000000,3451
20200918,155800,76050.0000000,76066.0000000,76038.0000000,76061.0000000,6214
20200918,155900,76062.0000000,76065.0000000,76039.0000000,76041.0000000,1973
20200918,160000,76041.0000000,76058.0000000,76039.0000000,76043.0000000,4824
20200918,160100,76042.0000000,76052.0000000,76021.0000000,76028.0000000,10255
20200918,160200,76025.0000000,76053.0000000,76005.0000000,76010.0000000,11405
20200918,160300,76012.0000000,76018.0000000,76004.0000000,76012.0000000,2846
20200918,160400,76015.0000000,76037.0000000,76011.0000000,76024.0000000,10094
20200918,160500,76020.0000000,76024.0000000,75991.0000000,75993.0000000,7106
20200918,160600,75993.0000000,76012.0000000,75985.0000000,76009.0000000,6211
20200918,160700,76009.0000000,76031.0000000,75997.0000000,76031.0000000,5054
20200918,160800,76028.0000000,76040.0000000,76012.0000000,76012.0000000,5185
20200918,160900,76012.0000000,76040.0000000,76007.0000000,76037.0000000,1739
20200918,161000,76040.0000000,76058.0000000,76028.0000000,76055.0000000,5729
20200918,161100,76057.0000000,76077.0000000,76051.0000000,76066.0000000,6110
