<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20240613,111600,90631,90660,90630,90660,1741
20240613,111700,90665,90670,90630,90630,171
20240613,111800,90630,90672,90630,90645,226
20240613,111900,90656,90751,90638,90644,728
20240613,112000,90641,90666,90633,90666,300
20240613,112100,90642,90655,90630,90634,2623
20240613,112200,90641,90748,90638,90702,72
20240613,112300,90739,90889,90709,90889,196
20240613,112400,90878,90900,90810,90876,279
20240613,112500,90844,90930,90820,90855,215
20240613,112600,90855,90898,90800,90800,89
20240613,112700,90800,90800,90668,90675,88
20240613,112800,90675,90839,90675,90839,138
20240613,112900,90749,90807,90731,90784,28
20240613,113000,90792,90824,90707,90707,216
20240613,113100,90712,90718,90656,90688,89
20240613,113200,90673,90742,90651,90722,48
20240613,113300,90708,90750,90708,90733,1151
20240613,113400,90730,90750,90650,90655,564
20240613,113500,90668,90700,90668,90670,66
20240613,113600,90670,90698,90670,90675,445
20240613,113700,90680,90735,90680,90720,140
20240613,113800,90730,90735,90710,90735,263
20240613,113900,90720,90735,90682,90682,353
20240613,114000,90682,90700,90675,90675,3672
20240613,114100,90675,90700,90675,90677,2584
20240613,114200,90675,90677,90630,90669,6421
20240613,114300,90663,90681,90633,90660,144
20240613,114400,90660,90676,90647,90672,102
20240613,114500,90672,90681,90630,90630,2457
20240613,114600,90630,90654,90550,90566,120
20240613,114700,90560,90584,90545,90584,45
20240613,114800,90574,90593,90530,90537,207
20240613,114900,90572,90610,90540,90579,216
20240613,115000,90575,90675,90548,90675,164
20240613,115100,90663,90873,90660,90740,146
20240613,115200,90734,90804,90710,90804,95
20240613,115300,90757,90811,90683,90683,38
20240613,115400,90691,90721,90680,90701,14
20240613,115500,90701,90852,90687,90772,87
20240613,115600,90760,90835,90720,90832,73
20240613,115700,90832,90862,90832,90839,195
20240613,115800,90839,90883,90839,90883,84
20240613,115900,90869,90879,90530,90530,6699
20240613,120000,90530,90601,90329,90419,4747
20240613,120100,90448,90578,90311,90578,1033
20240613,120200,90540,90599,90526,90575,511
20240613,120300,90540,90570,90471,90499,572
20240613,120400,90483,90545,90470,90545,1670
20240613,120500,90548,90567,90492,90557,751
20240613,120600,90557,90562,90520,90550,595
20240613,120700,90535,90540,90514,90516,553
20240613,120800,90509,90511,90470,90477,670
20240613,120900,90471,90500,90445,90445,2222
20240613,121000,90474,90500,90453,90453,145
20240613,121100,90454,90471,90432,90449,284
20240613,121200,90449,90450,90431,90439,321
20240613,121300,90435,90475,90434,90475,385
20240613,121400,90471,90499,90430,90447,1567
20240613,121500,90439,90478,90430,90469,869
20240613,121600,90467,90531,90442,90530,471
20240613,121700,90530,90570,90525,90528,1577
20240613,121800,90549,90592,90531,90536,315
20240613,121900,90533,90570,90525,90530,1340
20240613,122000,90530,90530,90508,90528,595
20240613,122100,90521,90530,90520,90526,67
20240613,122200,90530,90570,90530,90570,718
20240613,122300,90554,90570,90549,90549,244
20240613,122400,90549,90560,90545,90560,840
20240613,122500,90547,90570,90545,90569,348
20240613,122600,90568,90600,90545,90600,247
20240613,122700,90598,90601,90500,90501,11434
20240613,122800,90506,90530,90501,90530,2535
20240613,122900,90515,90528,90510,90510,101
20240613,123000,90510,90518,90501,90504,1558
20240613,123100,90501,90505,90452,90458,1965
20240613,123200,90444,90450,90430,90447,1987
20240613,123300,90438,90492,90430,90492,473
20240613,123400,90448,90451,90430,90430,1235
20240613,123500,90436,90450,90430,90430,1160
20240613,123600,90448,90450,90430,90435,2004
20240613,123700,90446,90464,90432,90442,59
20240613,123800,90445,90470,90438,90470,122
20240613,123900,90453,90453,90430,90430,107
20240613,124000,90430,90440,90430,90437,131
20240613,124100,90438,90451,90430,90430,992
20240613,124200,90433,90440,90430,90431,225
20240613,124300,90430,90431,90430,90430,62
20240613,124400,90430,90431,90430,90430,113
20240613,124500,90431,90431,90430,90431,347
20240613,124600,90431,90431,90430,90430,97
20240613,124700,90430,90431,90430,90430,756
20240613,124800,90430,90430,90400,90404,1837
20240613,124900,90403,90420,90400,90410,409
20240613,125000,90410,90410,90400,90400,61
20240613,125100,90400,90420,90400,90403,1981
20240613,125200,90403,90420,90400,90420,1066
20240613,125300,90409,90422,90402,90403,97
20240613,125400,90403,90410,90400,90410,2335
20240613,125500,90402,90410,90400,90410,2758
20240613,125600,90405,90408,90400,90402,2084
20240613,125700,90403,90409,90400,90400,375
20240613,125800,90400,90401,90355,90355,1899
20240613,125900,90377,90377,90335,90348,320
20240613,130000,90342,90349,90287,90313,765
20240613,130100,90327,90335,90110,90308,1174
20240613,130200,90308,90350,90308,90331,545
20240613,130300,90350,90350,90331,90331,1543
20240613,130400,90337,90344,90331,90331,4112
20240613,130500,90331,90350,90331,90332,3401
20240613,130600,90331,90359,90331,90331,1053
20240613,130700,90331,90332,90331,90331,950
20240613,130800,90331,90332,90268,90268,406
20240613,130900,90258,90292,90236,90259,89
20240613,131000,90261,90261,90201,90235,166
20240613,131100,90209,90219,90114,90120,893
20240613,131200,90116,90161,90105,90150,271
20240613,131300,90160,90164,90150,90161,1840
20240613,131400,90168,90200,90150,90197,37
20240613,131500,90197,90205,90160,90160,87
20240613,131600,90160,90170,90150,90161,534
20240613,131700,90161,90198,90150,90163,2107
20240613,131800,90170,90190,90170,90181,86
20240613,131900,90173,90185,90159,90159,64
20240613,132000,90154,90166,90126,90126,1223
20240613,132100,90127,90140,90112,90124,155
20240613,132200,90119,90125,90110,90110,141
20240613,132300,90110,90119,90110,90111,320
20240613,132400,90111,90121,90110,90112,1536
20240613,132500,90111,90127,90110,90120,160
20240613,132600,90122,90145,90122,90145,137
20240613,132700,90140,90195,90137,90178,480
20240613,132800,90157,90157,90126,90133,49
20240613,132900,90126,90132,90110,90130,637
20240613,133000,90130,90141,90110,90121,442
20240613,133100,90133,90133,90110,90122,270
20240613,133200,90110,90114,90110,90113,278
20240613,133300,90111,90125,90110,90118,338
20240613,133400,90125,90156,90110,90156,59
20240613,133500,90145,90145,90110,90110,193
20240613,133600,90130,90141,90110,90111,98
20240613,133700,90114,90118,90110,90118,234
20240613,133800,90118,90125,90110,90110,449
20240613,133900,90111,90117,90110,90116,304
20240613,134000,90110,90128,90110,90120,627
20240613,134100,90113,90121,90110,90113,825
20240613,134200,90110,90122,90110,90113,150
20240613,134300,90113,90117,90110,90111,885
20240613,134400,90110,90116,90110,90110,2478
20240613,134500,90111,90111,90110,90110,1262
20240613,134600,90110,90128,90110,90128,608
20240613,134700,90126,90126,90115,90125,34
20240613,134800,90129,90170,90126,90170,256
20240613,134900,90154,90188,90135,90148,1289
20240613,135000,90140,90151,90110,90110,454
20240613,135100,90119,90119,90110,90110,168
20240613,135200,90113,90125,90111,90112,182
20240613,135300,90111,90126,90088,90112,3035
20240613,135400,90113,90129,90110,90120,359
20240613,135500,90120,90122,90110,90115,1143
20240613,135600,90122,90123,90120,90123,10
20240613,135700,90123,90160,90122,90160,1180
20240613,135800,90157,90194,90157,90192,1269
20240613,135900,90193,90209,90191,90200,880
20240613,140500,90200,90220,90181,90195,837
20240613,140600,90186,90188,90176,90188,118
20240613,140700,90194,90200,90181,90181,808
20240613,140800,90184,90201,90181,90182,519
20240613,140900,90182,90195,90181,90191,184
20240613,141000,90191,90191,90181,90184,1077
20240613,141100,90191,90195,90190,90194,77
20240613,141200,90200,90202,90194,90202,144
20240613,141300,90202,90209,90192,90209,76
20240613,141400,90209,90209,90191,90202,117
20240613,141500,90206,90225,90204,90221,315
20240613,141600,90204,90218,90199,90217,124
20240613,141700,90222,90295,90222,90283,289
20240613,141800,90295,90325,90264,90296,230
20240613,141900,90296,90332,90273,90296,1142
20240613,142000,90308,90376,90308,90342,241
20240613,142100,90367,90412,90336,90399,474
20240613,142200,90412,90412,90363,90412,545
20240613,142300,90412,90454,90412,90415,1007
20240613,142400,90420,90433,90415,90416,292
20240613,142500,90424,90428,90415,90428,2518
20240613,142600,90426,90450,90420,90450,149
20240613,142700,90433,90512,90433,90470,563
20240613,142800,90469,90476,90437,90476,72
20240613,142900,90476,90480,90454,90470,330
20240613,143000,90470,90472,90454,90454,3235
20240613,143100,90454,90474,90454,90454,1104
20240613,143200,90454,90473,90454,90458,1163
20240613,143300,90456,90469,90454,90462,547
20240613,143400,90460,90466,90454,90461,1280
20240613,143500,90461,90474,90461,90462,845
20240613,143600,90462,90500,90462,90464,184
20240613,143700,90466,90474,90462,90472,697
20240613,143800,90474,90480,90467,90480,99
20240613,143900,90479,90480,90470,90470,43
20240613,144000,90471,90493,90467,90469,1206
20240613,144100,90469,90477,90467,90477,353
20240613,144200,90473,90490,90472,90488,169
20240613,144300,90490,90500,90479,90481,155
20240613,144400,90481,90500,90479,90483,84
20240613,144500,90485,90512,90483,90502,61
20240613,144600,90490,90529,90483,90529,71
20240613,144700,90525,90532,90495,90495,49
20240613,144800,90508,90572,90508,90572,213
20240613,144900,90550,90570,90537,90570,91
20240613,145000,90571,90580,90516,90516,406
20240613,145100,90517,90517,90483,90492,140
20240613,145200,90483,90526,90483,90526,190
20240613,145300,90534,90608,90507,90588,317
20240613,145400,90592,90639,90588,90639,679
20240613,145500,90625,90625,90600,90600,345
20240613,145600,90600,90626,90600,90605,692
20240613,145700,90608,90709,90605,90694,392
20240613,145800,90685,90698,90670,90675,51
20240613,145900,90680,90703,90670,90676,62
20240613,150000,90670,90676,90600,90620,2166
20240613,150100,90630,90695,90601,90676,171
20240613,150200,90662,90711,90635,90691,235
20240613,150300,90684,90698,90678,90684,95
20240613,150400,90674,90704,90673,90704,194
20240613,150500,90689,90705,90683,90700,81
20240613,150600,90695,90738,90674,90724,161
20240613,150700,90726,90742,90720,90730,51
20240613,150800,90744,90752,90743,90749,41
20240613,150900,90749,90788,90749,90774,136
20240613,151000,90780,90794,90752,90767,430
20240613,151100,90766,90796,90765,90766,96
20240613,151200,90766,90769,90765,90768,556
20240613,151300,90768,90768,90765,90766,315
20240613,151400,90765,90776,90765,90768,285
20240613,151500,90767,90781,90765,90765,2021
20240613,151600,90765,90834,90765,90834,652
20240613,151700,90828,90834,90811,90811,283
20240613,151800,90811,90815,90810,90810,804
20240613,151900,90811,90830,90810,90830,83
20240613,152000,90827,90827,90819,90819,29
20240613,152100,90822,90822,90810,90810,3604
20240613,152200,90810,90812,90810,90810,5275
20240613,152300,90810,90816,90768,90812,796
20240613,152400,90825,90878,90818,90836,735
20240613,152500,90839,90843,90820,90822,295
20240613,152600,90822,90826,90815,90815,588
20240613,152700,90813,90816,90719,90734,589
20240613,152800,90734,90739,90730,90730,2383
20240613,152900,90730,90731,90730,90730,2804
20240613,153000,90730,90750,90730,90730,3203
20240613,153100,90730,90731,90730,90730,3081
20240613,153200,90730,90740,90730,90730,1253
20240613,153300,90730,90748,90730,90748,276
20240613,153400,90748,90751,90748,90750,149
20240613,153500,90762,90774,90730,90774,167
20240613,153600,90771,90779,90761,90779,20
20240613,153700,90777,90861,90775,90846,163
20240613,153800,90840,90851,90833,90842,155
20240613,153900,90842,90880,90841,90862,155
20240613,154000,90850,90854,90841,90853,37
20240613,154100,90846,90860,90843,90860,336
20240613,154200,90845,90864,90842,90842,333
20240613,154300,90842,90862,90842,90862,129
20240613,154400,90862,90873,90862,90873,73
20240613,154500,90873,90890,90873,90880,114
20240613,154600,90880,90889,90836,90846,370
20240613,154700,90866,90866,90832,90858,118
20240613,154800,90858,90875,90855,90875,1032
20240613,154900,90858,90880,90857,90875,51
20240613,155000,90882,90885,90866,90877,136
20240613,155100,90876,90877,90875,90875,24
20240613,155200,90871,90940,90871,90928,227
20240613,155300,90920,90931,90878,90887,243
20240613,155400,90897,90950,90897,90936,166
20240613,155500,90948,90950,90930,90950,532
20240613,155600,90950,90972,90940,90940,363
20240613,155700,90941,90954,90940,90941,614
20240613,155800,90949,90949,90940,90940,1105
20240613,155900,90942,90951,90940,90940,389
20240613,160000,90940,90975,90940,90975,2045
20240613,160100,90978,90984,90958,90982,73
20240613,160200,90978,90990,90955,90956,78
20240613,160300,90956,90988,90941,90962,3200
20240613,160400,90954,90980,90953,90980,195
20240613,160500,90980,90999,90960,90987,268
20240613,160600,90988,90988,90960,90965,132
20240613,160700,90982,91029,90975,91014,179
20240613,160800,91019,91084,91019,91084,290
20240613,160900,91073,91088,90950,90985,1024
20240613,161000,90987,91046,90987,91046,313
20240613,161100,91034,91055,91031,91041,402
20240613,161200,91055,91055,91030,91033,357
20240613,161300,91043,91074,91043,91069,37
20240613,161400,91079,91116,91030,91107,319
20240613,161500,91097,91115,91065,91099,303
20240613,161600,91099,91137,91099,91135,161
20240613,161700,91135,91154,91135,91149,942
20240613,161800,91149,91150,91114,91140,725
20240613,161900,91137,91162,91103,91155,2162
20240613,162000,91145,91150,91144,91144,443
20240613,162100,91144,91150,91144,91144,261
20240613,162200,91145,91201,91144,91182,543
20240613,162300,91190,91190,91152,91162,764
20240613,162400,91162,91188,91159,91168,302
20240613,162500,91176,91191,91176,91189,27
20240613,162600,91192,91193,91161,91161,660
20240613,162700,91163,91176,91150,91163,233
20240613,162800,91163,91247,91163,91196,562
20240613,162900,91196,91200,91194,91200,155
20240613,163000,91200,91259,91189,91259,660
20240613,163100,91259,91270,91195,91200,788
20240613,163200,91200,91238,91186,91236,319
20240613,163300,91234,91270,91206,91249,1063
20240613,163400,91245,91285,91232,91268,291
20240613,163500,91285,91294,91227,91230,178
20240613,163600,91239,91261,91239,91244,10
20240613,163700,91239,91270,91222,91237,152
20240613,163800,91236,91244,91227,91227,425
20240613,163900,91227,91255,91227,91227,413
20240613,164000,91227,91263,91227,91235,540
20240613,164100,91235,91263,91227,91243,1106
20240613,164200,91243,91260,91243,91260,53
20240613,164300,91259,91280,91240,91273,370
20240613,164400,91270,91309,91263,91275,165
20240613,164500,91282,91340,91282,91329,145
20240613,164600,91328,91329,91263,91320,215
20240613,164700,91282,91301,91274,91301,778
20240613,164800,91282,91300,91280,91286,515
20240613,164900,91281,91316,91281,91300,102
20240613,165000,91316,91329,91299,91319,210
20240613,165100,91325,91329,91309,91327,87
20240613,165200,91327,91350,91327,91341,35
20240613,165300,91341,91379,91341,91375,170
20240613,165400,91366,91430,91366,91399,473
20240613,165500,91415,91450,91399,91450,330
20240613,165600,91450,91499,91450,91499,89
20240613,165700,91498,91526,91498,91525,227
20240613,165800,91524,91534,91509,91509,259
20240613,165900,91524,91536,91511,91536,48
20240613,170000,91537,91575,91537,91550,135
20240613,170100,91550,91551,91407,91466,1074
20240613,170200,91466,91512,91464,91503,354
20240613,170300,91510,91526,91495,91500,70
20240613,170400,91502,91538,91502,91528,126
20240613,170500,91518,91526,91500,91500,94
20240613,170600,91501,91504,91464,91475,365
20240613,170700,91485,91514,91485,91514,25
20240613,170800,91508,91508,91500,91501,25
20240613,170900,91501,91507,91480,91480,194
20240613,171000,91481,91494,91480,91484,638
20240613,171100,91483,91543,91480,91509,344
20240613,171200,91506,91515,91488,91491,67
20240613,171300,91493,91514,91485,91486,136
20240613,171400,91483,91488,91483,91486,32
20240613,171500,91481,91482,91480,91480,1560
20240613,171600,91480,91481,91480,91480,734
20240613,171700,91480,91502,91480,91480,861
20240613,171800,91489,91496,91480,91482,110
20240613,171900,91491,91494,91485,91487,408
20240613,172000,91485,91489,91481,91485,83
20240613,172100,91483,91489,91481,91481,219
20240613,172200,91482,91496,91480,91486,88
20240613,172300,91485,91500,91481,91489,76
20240613,172400,91488,91491,91480,91480,1429
20240613,172500,91480,91488,91480,91488,151
20240613,172600,91480,91490,91480,91480,258
20240613,172700,91480,91490,91480,91486,84
20240613,172800,91486,91495,91480,91480,77
20240613,172900,91480,91481,91480,91480,409
20240613,173000,91480,91505,91480,91505,148
20240613,173100,91505,91541,91495,91495,189
20240613,173200,91521,91546,91514,91533,27
20240613,173300,91533,91544,91531,91533,6
20240613,173400,91537,91550,91537,91549,15
20240613,173500,91549,91550,91540,91543,33
20240613,173600,91542,91542,91537,91539,344
20240613,173700,91539,91547,91539,91540,193
20240613,173800,91540,91545,91540,91540,182
20240613,173900,91545,91557,91540,91557,175
20240613,174000,91556,91574,91540,91542,189
20240613,174100,91540,91560,91540,91546,55
20240613,174200,91543,91581,91542,91560,197
20240613,174300,91572,91572,91566,91571,11
20240613,174400,91570,91570,91539,91539,201
20240613,174500,91540,91576,91539,91566,801
20240613,174600,91555,91572,91555,91568,7
20240613,174700,91557,91564,91556,91564,11
20240613,174800,91570,91573,91553,91553,309
20240613,174900,91553,91560,91553,91553,224
20240613,175000,91553,91556,91550,91551,561
20240613,175100,91551,91587,91550,91550,2126
20240613,175200,91559,91567,91551,91567,161
20240613,175300,91567,91579,91561,91574,573
20240613,175400,91574,91592,91563,91572,148
20240613,175500,91577,91577,91550,91560,265
20240613,175600,91563,91626,91561,91611,312
20240613,175700,91611,91647,91600,91647,208
20240613,175800,91632,91680,91632,91676,96
20240613,175900,91658,91761,91658,91751,251
20240613,180000,91760,91770,91750,91752,331
20240613,180100,91756,91784,91754,91784,109
20240613,180200,91774,91796,91769,91783,55
20240613,180300,91781,91810,91781,91805,214
20240613,180400,91804,91805,91768,91768,402
20240613,180500,91768,91800,91767,91768,1150
20240613,180600,91759,91809,91712,91787,601
20240613,180700,91764,91778,91751,91767,98
20240613,180800,91757,91772,91755,91758,27
20240613,180900,91760,91769,91760,91760,75
20240613,181000,91760,91778,91760,91778,110
20240613,181100,91766,91778,91760,91760,55
20240613,181200,91763,91775,91761,91775,37
20240613,181300,91771,91781,91750,91750,563
20240613,181400,91761,91765,91751,91754,74
20240613,181500,91752,91765,91752,91765,128
20240613,181600,91754,91765,91750,91751,417
20240613,181700,91759,91765,91759,91765,13
20240613,181800,91765,91770,91764,91769,150
20240613,181900,91769,91770,91756,91758,92
20240613,182000,91765,91765,91757,91760,40
20240613,182100,91765,91770,91750,91755,613
20240613,182200,91758,91758,91752,91753,43
20240613,182300,91753,91764,91753,91764,14
20240613,182400,91753,91764,91753,91754,17
20240613,182500,91754,91764,91754,91764,119
20240613,182600,91765,91765,91764,91765,132
20240613,182700,91767,91773,91764,91773,200
20240613,182800,91773,91773,91765,91765,20
20240613,182900,91765,91775,91750,91775,277
20240613,183000,91770,91796,91758,91764,150
20240613,183100,91765,91769,91758,91758,124
20240613,183200,91758,91790,91750,91776,3765
20240613,183300,91756,91780,91750,91768,3060
20240613,183400,91761,91800,91615,91729,3510
20240613,183500,91727,91771,91720,91755,337
20240613,183600,91755,91755,91695,91708,168
20240613,183700,91712,91720,91666,91668,123
20240613,183800,91692,91692,91668,91668,79
20240613,183900,91661,91664,91615,91630,42
20240613,184000,91615,91630,91615,91616,276
20240613,184100,91616,91663,91609,91616,74
20240613,184200,91615,91622,91602,91622,25
20240613,184300,91618,91620,91565,91565,97
20240613,184400,91570,91581,91565,91581,35
20240613,184500,91567,91581,91566,91581,22
20240613,184600,91570,91592,91565,91565,43
20240613,184700,91565,91565,91561,91565,52
20240613,184800,91556,91563,91535,91535,46
20240613,184900,91547,91649,91528,91649,171
20240613,190500,91576,91649,91576,91649,97
20240613,190600,91655,91670,91610,91610,75
20240613,190700,91610,91665,91610,91631,30
20240613,190800,91631,91635,91564,91598,68
20240613,190900,91580,91590,91506,91580,136
20240613,191000,91580,91590,91531,91589,130
20240613,191100,91586,91590,91529,91589,54
20240613,191200,91541,91589,91515,91567,70
20240613,191300,91570,91570,91568,91568,19
20240613,191400,91575,91578,91569,91569,4
20240613,191500,91568,91582,91568,91570,48
20240613,191600,91571,91580,91556,91580,17
20240613,191700,91580,91580,91553,91558,57
20240613,191800,91547,91547,91535,91536,23
20240613,191900,91536,91564,91536,91537,28
20240613,192000,91550,91556,91500,91500,97
20240613,192100,91500,91500,91464,91479,111
20240613,192200,91479,91479,91479,91479,7
20240613,192300,91470,91476,91423,91423,117
20240613,192400,91431,91457,91422,91457,16
20240613,192500,91432,91448,91432,91437,28
20240613,192600,91477,91477,91448,91466,16
20240613,192700,91467,91478,91467,91478,58
20240613,192800,91478,91479,91476,91476,114
20240613,192900,91476,91501,91476,91497,59
20240613,193000,91476,91500,91476,91480,4
20240613,193100,91489,91503,91486,91486,7
20240613,193300,91480,91513,91480,91513,8
20240613,193400,91492,91504,91490,91501,13
20240613,193500,91492,91509,91490,91492,14
20240613,193600,91499,91500,91490,91490,13
20240613,193700,91500,91513,91499,91513,20
20240613,193800,91513,91513,91513,91513,7
20240613,193900,91500,91500,91500,91500,8
20240613,194000,91507,91507,91494,91507,9
20240613,194100,91510,91510,91510,91510,1
20240613,194200,91510,91510,91510,91510,1
20240613,194300,91507,91511,91507,91508,11
20240613,194400,91513,91520,91513,91520,9
20240613,194500,91508,91508,91508,91508,1
20240613,194700,91486,91486,91469,91475,32
20240613,194800,91496,91496,91496,91496,1
20240613,194900,91466,91473,91466,91472,4
20240613,195000,91477,91488,91477,91488,3
20240613,195100,91488,91493,91488,91488,16
20240613,195200,91489,91489,91475,91475,20
20240613,195300,91481,91481,91454,91454,33
20240613,195400,91451,91451,91435,91436,6
20240613,195500,91430,91430,91414,91414,21
20240613,195600,91412,91418,91411,91413,6
20240613,195700,91414,91431,91401,91401,20
20240613,195800,91404,91405,91380,91383,106
20240613,195900,91390,91390,91386,91386,13
20240613,200000,91390,91399,91288,91288,113
20240613,200100,91326,91331,91308,91326,28
20240613,200200,91293,91358,91291,91353,41
20240613,200300,91374,91381,91374,91381,13
20240613,200400,91379,91386,91315,91350,32
20240613,200500,91356,91356,91317,91346,19
20240613,200600,91317,91317,91308,91308,2
20240613,200700,91308,91308,91308,91308,3
20240613,200800,91295,91295,91246,91251,26
20240613,200900,91254,91254,91230,91240,39
20240613,201000,91253,91322,91253,91299,13
20240613,201100,91287,91311,91286,91298,19
20240613,201200,91316,91316,91316,91316,2
20240613,201300,91286,91325,91283,91325,8
20240613,201400,91351,91390,91351,91390,30
20240613,201500,91378,91395,91368,91395,4
20240613,201600,91397,91397,91383,91383,3
20240613,201700,91399,91407,91340,91340,43
20240613,201800,91374,91374,91374,91374,2
20240613,201900,91356,91356,91356,91356,1
20240613,202000,91372,91372,91370,91372,11
20240613,202100,91379,91393,91368,91368,14
20240613,202200,91368,91368,91359,91360,12
20240613,202400,91361,91364,91361,91364,4
20240613,202500,91367,91373,91367,91373,34
20240613,202600,91381,91394,91381,91384,12
20240613,202700,91396,91407,91386,91386,30
20240613,202800,91386,91386,91386,91386,1
20240613,203000,91407,91407,91386,91407,12
20240613,203100,91407,91407,91407,91407,1
20240613,203200,91386,91386,91386,91386,1
20240613,203300,91402,91402,91402,91402,1
20240613,203400,91388,91394,91387,91387,4
20240613,203500,91389,91389,91389,91389,1
20240613,203700,91389,91394,91389,91393,6
20240613,203800,91400,91408,91400,91408,20
20240613,204000,91404,91404,91404,91404,1
20240613,204100,91387,91387,91387,91387,1
20240613,204200,91394,91394,91392,91392,3
20240613,204300,91377,91377,91373,91373,14
20240613,204600,91355,91355,91355,91355,1
20240613,204700,91355,91355,91355,91355,9
20240613,204800,91336,91336,91336,91336,6
20240613,204900,91336,91336,91336,91336,9
20240613,205000,91333,91333,91331,91331,10
20240613,205100,91326,91326,91313,91320,8
20240613,205200,91320,91320,91320,91320,1
20240613,205300,91320,91325,91300,91300,34
20240613,205400,91312,91312,91312,91312,2
20240613,205500,91312,91326,91312,91326,6
20240613,205600,91326,91347,91326,91347,19
20240613,205700,91338,91342,91338,91342,10
20240613,205800,91354,91354,91352,91352,3
20240613,210000,91352,91354,91328,91338,8
20240613,210300,91346,91349,91343,91343,3
20240613,210500,91357,91357,91357,91357,1
20240613,210600,91350,91350,91350,91350,2
20240613,210700,91373,91373,91368,91368,6
20240613,210800,91354,91374,91352,91372,11
20240613,210900,91383,91392,91383,91392,5
20240613,211100,91394,91400,91394,91400,5
20240613,211200,91402,91403,91402,91403,2
20240613,211300,91404,91404,91404,91404,1
20240613,211400,91406,91406,91406,91406,1
20240613,211600,91384,91384,91382,91382,5
20240613,211700,91388,91388,91388,91388,2
20240613,211800,91385,91410,91385,91409,17
20240613,211900,91414,91415,91414,91415,2
20240613,212000,91416,91416,91416,91416,3
20240613,212200,91391,91404,91391,91404,3
20240613,212400,91415,91417,91415,91417,15
20240613,212600,91418,91418,91418,91418,1
20240613,212800,91408,91408,91404,91404,3
20240613,213000,91407,91409,91401,91401,3
20240613,213100,91400,91400,91400,91400,1
20240613,213200,91401,91401,91400,91400,4
20240613,213500,91400,91411,91400,91401,8
20240613,213600,91412,91412,91412,91412,1
