<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20231214,103400,90447,90452,90441,90452,177
20231214,103500,90452,90452,90451,90452,361
20231214,103600,90452,90452,90450,90452,302
20231214,103700,90452,90465,90452,90465,68
20231214,103800,90463,90477,90463,90477,39
20231214,103900,90477,90479,90474,90475,19
20231214,104000,90470,90470,90463,90465,45
20231214,104100,90463,90463,90404,90404,632
20231214,104200,90411,90413,90403,90408,21
20231214,104300,90405,90405,90352,90367,135
20231214,104400,90380,90406,90373,90379,41
20231214,104500,90367,90387,90348,90386,81
20231214,104600,90386,90397,90375,90379,148
20231214,104700,90375,90381,90362,90381,31
20231214,104800,90375,90389,90368,90388,49
20231214,104900,90386,90394,90384,90386,232
20231214,105000,90377,90377,90368,90368,4
20231214,105100,90365,90386,90348,90382,71
20231214,105200,90382,90385,90361,90385,128
20231214,105300,90363,90371,90363,90371,20
20231214,105400,90363,90375,90363,90369,12
20231214,105500,90365,90373,90363,90363,28
20231214,105600,90369,90386,90369,90386,84
20231214,105700,90386,90387,90378,90385,78
20231214,105800,90380,90380,90347,90351,45
20231214,105900,90351,90353,90335,90346,76
20231214,110000,90335,90354,90299,90307,95
20231214,110100,90297,90308,90285,90305,140
20231214,110200,90281,90281,90257,90281,80
20231214,110300,90274,90279,90265,90269,23
20231214,110400,90297,90300,90274,90288,9
20231214,110500,90297,90303,90293,90297,13
20231214,110600,90303,90305,90272,90273,118
20231214,110700,90282,90294,90280,90280,8
20231214,110800,90279,90298,90279,90297,41
20231214,110900,90298,90300,90253,90253,65
20231214,111000,90252,90256,90242,90256,139
20231214,111100,90253,90257,90253,90257,12
20231214,111200,90262,90262,90246,90246,34
20231214,111300,90244,90244,90230,90230,437
20231214,111400,90230,90234,90226,90226,134
20231214,111500,90226,90226,90202,90209,144
20231214,111600,90213,90214,90207,90210,62
20231214,111700,90211,90211,90206,90211,59
20231214,111800,90211,90245,90211,90243,62
20231214,111900,90242,90244,90233,90233,7
20231214,112100,90246,90246,90229,90236,5
20231214,112200,90232,90241,90232,90236,12
20231214,112300,90237,90240,90230,90230,72
20231214,112400,90236,90247,90230,90247,21
20231214,112500,90249,90250,90238,90238,155
20231214,112600,90231,90238,90231,90236,21
20231214,112700,90236,90237,90219,90237,37
20231214,112800,90249,90249,90231,90233,19
20231214,112900,90230,90233,90207,90207,54
20231214,113000,90206,90209,90200,90204,169
20231214,113100,90216,90219,90203,90212,33
20231214,113200,90213,90238,90213,90238,31
20231214,113300,90238,90261,90238,90261,40
20231214,113400,90250,90252,90250,90252,2
20231214,113500,90263,90268,90263,90266,32
20231214,113600,90266,90270,90266,90270,8
20231214,113700,90270,90273,90265,90273,7
20231214,113800,90273,90280,90273,90280,19
20231214,113900,90280,90292,90280,90290,40
20231214,114000,90290,90300,90289,90298,54
20231214,114100,90290,90298,90290,90291,14
20231214,114200,90297,90297,90280,90288,11
20231214,114300,90299,90300,90283,90284,38
20231214,114400,90284,90284,90276,90276,4
20231214,114500,90293,90317,90293,90302,34
20231214,114600,90300,90314,90286,90313,64
20231214,114700,90317,90330,90317,90328,58
20231214,114800,90314,90318,90314,90317,13
20231214,114900,90319,90328,90319,90328,18
20231214,115000,90328,90329,90315,90318,47
20231214,115100,90318,90325,90318,90324,78
20231214,115200,90332,90333,90327,90327,23
20231214,115300,90331,90333,90330,90333,19
20231214,115400,90332,90332,90329,90332,79
20231214,115500,90333,90333,90332,90333,29
20231214,115600,90333,90337,90332,90332,92
20231214,115700,90338,90350,90327,90350,50
20231214,115800,90351,90351,90332,90332,66
20231214,115900,90359,90363,90352,90352,10
20231214,120000,90369,90370,90350,90357,13
20231214,120100,90351,90360,90339,90340,25
20231214,120200,90339,90339,90339,90339,2
20231214,120300,90350,90417,90346,90417,88
20231214,120400,90414,90414,90388,90388,141
20231214,120500,90392,90420,90391,90420,137
20231214,120600,90422,90426,90407,90409,31
20231214,120700,90403,90411,90393,90393,165
20231214,120800,90397,90397,90377,90377,49
20231214,120900,90391,90392,90391,90392,5
20231214,121000,90422,90440,90422,90432,10
20231214,121100,90431,90448,90431,90448,9
20231214,121200,90437,90460,90436,90458,26
20231214,121300,90445,90453,90445,90450,29
20231214,121400,90459,90467,90410,90421,125
20231214,121500,90422,90430,90422,90430,53
20231214,121600,90437,90439,90423,90439,115
20231214,121700,90439,90440,90430,90430,12
20231214,121800,90431,90440,90425,90440,98
20231214,121900,90440,90440,90423,90423,34
20231214,122000,90439,90480,90435,90437,879
20231214,122100,90437,90439,90431,90438,44
20231214,122200,90440,90440,90435,90440,231
20231214,122300,90436,90436,90426,90429,25
20231214,122400,90435,90435,90435,90435,1
20231214,122500,90429,90440,90429,90432,10
20231214,122600,90430,90452,90428,90452,289
20231214,122700,90449,90455,90445,90455,135
20231214,122800,90464,90479,90463,90479,29
20231214,122900,90472,90472,90453,90453,12
20231214,123000,90468,90486,90455,90476,74
20231214,123100,90478,90486,90475,90483,8
20231214,123200,90488,90500,90471,90471,33
20231214,123300,90465,90471,90465,90470,34
20231214,123400,90470,90477,90470,90474,58
20231214,123500,90481,90481,90470,90470,19
20231214,123600,90473,90476,90468,90468,48
20231214,123700,90468,90468,90463,90468,162
20231214,123800,90468,90493,90468,90493,6
20231214,123900,90489,90499,90488,90488,21
20231214,124000,90499,90505,90487,90487,22
20231214,124100,90484,90484,90474,90479,16
20231214,124200,90483,90483,90483,90483,1
20231214,124300,90477,90487,90477,90482,60
20231214,124400,90485,90491,90483,90491,18
20231214,124500,90499,90499,90491,90499,45
20231214,124600,90500,90500,90487,90493,22
20231214,124700,90487,90496,90487,90488,7
20231214,124800,90497,90502,90497,90500,525
20231214,124900,90502,90540,90502,90540,988
20231214,125000,90540,90584,90540,90565,137
20231214,125100,90582,90640,90582,90640,209
20231214,125200,90640,90680,90640,90680,235
20231214,125300,90683,90732,90654,90712,1412
20231214,125400,90725,90740,90712,90739,219
20231214,125500,90731,90739,90710,90710,72
20231214,125600,90710,90759,90710,90759,109
20231214,125700,90760,90790,90700,90717,309
20231214,125800,90702,90772,90687,90765,619
20231214,125900,90755,90780,90753,90779,182
20231214,130000,90773,90779,90727,90744,366
20231214,130100,90730,90760,90718,90760,1314
20231214,130200,90750,90820,90744,90820,287
20231214,130300,90820,90830,90800,90830,75
20231214,130400,90829,90890,90826,90890,353
20231214,130500,90883,90895,90870,90870,156
20231214,130600,90870,90893,90870,90879,154
20231214,130700,90870,90906,90870,90880,270
20231214,130800,90880,90929,90879,90897,231
20231214,130900,90900,90900,90877,90895,115
20231214,131000,90900,90930,90900,90901,698
20231214,131100,90902,90960,90900,90949,151
20231214,131200,90949,90968,90941,90950,167
20231214,131300,90950,90981,90950,90951,171
20231214,131400,90952,90986,90945,90975,125
20231214,131500,90986,91051,90975,91051,375
20231214,131600,91051,91086,91050,91069,143
20231214,131700,91062,91136,91062,91135,454
20231214,131800,91120,91179,91102,91171,298
20231214,131900,91173,91211,91157,91163,286
20231214,132000,91167,91195,91141,91142,233
20231214,132100,91141,91151,91100,91100,518
20231214,132200,91100,91116,91056,91088,304
20231214,132300,91094,91096,91065,91067,35
20231214,132400,91076,91090,91033,91033,123
20231214,132500,91058,91064,91000,91011,396
20231214,132600,91011,91015,91005,91011,151
20231214,132700,91011,91012,90990,91011,1096
20231214,132800,91012,91033,90998,91011,165
20231214,132900,91011,91026,91001,91020,461
20231214,133000,91021,91065,91018,91042,172
20231214,133100,91049,91070,91049,91069,66
20231214,133200,91069,91100,91061,91068,157
20231214,133300,91069,91079,91053,91056,70
20231214,133400,91053,91061,91046,91046,19
20231214,133500,91045,91045,91011,91018,68
20231214,133600,91025,91026,90995,91011,1282
20231214,133700,91011,91011,91006,91011,254
20231214,133800,91011,91011,90964,91009,320
20231214,133900,91000,91000,90971,90990,136
20231214,134000,90991,90996,90974,90986,52
20231214,134100,90994,90994,90968,90976,210
20231214,134200,90987,91009,90965,90965,265
20231214,134300,90961,90967,90950,90950,24
20231214,134400,90948,90957,90910,90931,112
20231214,134500,90952,90960,90935,90950,70
20231214,134600,90950,90950,90950,90950,5
20231214,134700,90943,90959,90940,90958,27
20231214,134800,90958,90959,90950,90959,227
20231214,134900,90957,90980,90957,90980,230
20231214,135000,90980,90990,90957,90963,652
20231214,135100,90970,90981,90960,90960,127
20231214,135200,90960,90977,90950,90975,269
20231214,135300,90975,90982,90950,90950,413
20231214,135400,90951,90951,90871,90871,599
20231214,135500,90870,90885,90835,90840,442
20231214,135600,90831,90847,90822,90847,103
20231214,135700,90830,90830,90810,90813,48
20231214,135800,90809,90815,90800,90815,413
20231214,135900,90825,90906,90820,90906,90
20231214,140500,90879,90942,90876,90936,162
20231214,140600,90935,90956,90915,90942,157
20231214,140700,90942,90969,90921,90942,79
20231214,140800,90945,90977,90942,90955,84
20231214,140900,90958,90958,90950,90955,49
20231214,141000,90955,90968,90950,90950,329
20231214,141100,90950,90950,90890,90891,158
20231214,141200,90894,90900,90887,90889,63
20231214,141300,90882,90890,90872,90884,63
20231214,141400,90879,90890,90858,90860,59
20231214,141500,90854,90860,90853,90860,11
20231214,141600,90867,90888,90851,90888,72
20231214,141700,90877,90877,90856,90856,2
20231214,141800,90856,90856,90854,90855,8
20231214,141900,90857,90859,90857,90857,22
20231214,142000,90859,90859,90854,90854,12
20231214,142100,90855,90855,90851,90851,5
20231214,142200,90850,90853,90845,90853,35
20231214,142300,90856,90856,90844,90845,50
20231214,142400,90850,90850,90817,90823,112
20231214,142500,90825,90825,90800,90807,157
20231214,142600,90804,90817,90772,90806,469
20231214,142700,90804,90862,90804,90836,133
20231214,142800,90843,90863,90836,90863,34
20231214,142900,90834,90839,90820,90820,21
20231214,143000,90805,90859,90804,90832,70
20231214,143100,90832,90841,90810,90810,77
20231214,143200,90808,90863,90808,90854,91
20231214,143300,90847,90852,90836,90852,98
20231214,143400,90852,90852,90836,90842,136
20231214,143500,90839,90844,90839,90839,50
20231214,143600,90839,90845,90819,90845,322
20231214,143700,90827,90827,90816,90816,28
20231214,143800,90830,90845,90830,90845,145
20231214,143900,90845,90845,90826,90826,202
20231214,144000,90826,90826,90822,90823,88
20231214,144100,90823,90825,90800,90804,431
20231214,144200,90804,90804,90735,90788,1031
20231214,144300,90777,90812,90777,90804,246
20231214,144400,90806,90826,90801,90804,286
20231214,144500,90804,90845,90796,90803,363
20231214,144600,90795,90795,90772,90777,19
20231214,144700,90772,90775,90767,90767,49
20231214,144800,90767,90770,90750,90766,452
20231214,144900,90756,90756,90735,90736,22
20231214,145000,90735,90746,90700,90735,304
20231214,145100,90734,90753,90727,90727,36
20231214,145200,90729,90740,90727,90739,22
20231214,145300,90739,90740,90729,90740,152
20231214,145400,90740,90787,90740,90780,146
20231214,145500,90780,90822,90780,90820,260
20231214,145600,90827,90867,90795,90806,434
20231214,145700,90793,90794,90780,90780,32
20231214,145800,90798,90800,90797,90800,11
20231214,145900,90788,90810,90788,90809,263
20231214,150000,90799,90810,90798,90800,98
20231214,150100,90800,90800,90781,90794,55
20231214,150200,90782,90800,90780,90800,24
20231214,150300,90788,90810,90787,90805,183
20231214,150400,90810,90810,90810,90810,139
20231214,150500,90810,90810,90810,90810,1
20231214,150600,90795,90795,90780,90780,31
20231214,150700,90780,90791,90771,90785,43
20231214,150800,90787,90792,90785,90785,22
20231214,150900,90794,90795,90786,90795,14
20231214,151000,90790,90790,90790,90790,1
20231214,151100,90791,90792,90791,90792,3
20231214,151200,90791,90794,90791,90794,10
20231214,151300,90795,90800,90795,90798,65
20231214,151400,90798,90817,90790,90814,140
20231214,151500,90814,90814,90814,90814,3
20231214,151600,90807,90840,90807,90829,27
20231214,151700,90824,90825,90805,90809,68
20231214,151800,90811,90811,90811,90811,47
20231214,151900,90828,90829,90828,90829,5
20231214,152000,90828,90841,90826,90830,89
20231214,152100,90831,90831,90815,90816,37
20231214,152200,90815,90828,90815,90815,232
20231214,152300,90815,90815,90814,90815,216
20231214,152400,90814,90826,90814,90814,124
20231214,152500,90810,90811,90810,90810,155
20231214,152600,90810,90810,90810,90810,39
20231214,152700,90810,90810,90808,90810,304
20231214,152800,90800,90861,90799,90861,190
20231214,152900,90853,90888,90853,90874,280
20231214,153000,90874,90933,90874,90921,586
20231214,153100,90914,90929,90900,90900,211
20231214,153200,90892,90940,90882,90925,83
20231214,153300,90925,90925,90904,90911,201
20231214,153400,90904,90904,90899,90899,16
20231214,153500,90894,90900,90893,90900,295
20231214,153600,90894,90894,90877,90883,79
20231214,153700,90882,90934,90877,90934,213
20231214,153800,90931,90935,90900,90900,16
20231214,153900,90891,90900,90890,90900,5
20231214,154000,90911,90911,90900,90900,18
20231214,154100,90890,90890,90864,90877,78
20231214,154200,90891,90900,90891,90900,7
20231214,154300,90907,90924,90902,90902,29
20231214,154400,90898,90898,90889,90890,9
20231214,154500,90893,90901,90893,90900,14
20231214,154600,90912,90912,90893,90893,14
20231214,154700,90910,90910,90851,90851,197
20231214,154800,90867,90939,90853,90925,92
20231214,154900,90922,90962,90922,90940,79
20231214,155000,90933,90935,90916,90928,85
20231214,155100,90917,90945,90917,90935,504
20231214,155200,90924,90929,90904,90904,29
20231214,155400,90901,90901,90892,90892,20
20231214,155500,90919,90953,90919,90953,10
20231214,155600,90952,90969,90951,90956,32
20231214,155700,90938,90939,90935,90935,8
20231214,155800,90957,90990,90957,90967,34
20231214,155900,90980,91000,90980,90999,92
20231214,160000,91012,91045,91001,91045,130
20231214,160100,91026,91061,91023,91033,184
20231214,160200,91038,91094,91027,91094,109
20231214,160300,91099,91128,91095,91101,324
20231214,160400,91095,91154,91095,91143,186
20231214,160500,91143,91150,91082,91085,229
20231214,160600,91095,91095,91059,91066,48
20231214,160700,91062,91087,91050,91087,28
20231214,160800,91071,91090,91067,91067,169
20231214,160900,91065,91081,91058,91081,70
20231214,161000,91071,91071,91042,91042,37
20231214,161100,91047,91070,91009,91041,95
20231214,161200,91041,91041,90994,90994,98
20231214,161300,90993,90993,90944,90950,127
20231214,161400,90950,90976,90927,90967,106
20231214,161500,90957,90962,90935,90949,29
20231214,161600,90937,90963,90937,90944,129
20231214,161700,90937,90950,90936,90936,27
20231214,161800,90933,90940,90931,90931,13
20231214,161900,90927,90956,90926,90956,56
20231214,162000,90936,90939,90936,90939,3
20231214,162100,90938,90938,90925,90925,12
20231214,162200,90971,90985,90964,90975,38
20231214,162300,90994,91030,90994,91007,102
20231214,162400,91011,91020,91006,91011,15
20231214,162500,91020,91031,91015,91015,155
20231214,162600,91015,91016,90972,90982,197
20231214,162700,90969,91005,90969,91005,27
20231214,162800,90996,90996,90974,90974,13
20231214,162900,90972,90972,90945,90960,194
20231214,163000,90955,91010,90955,91010,23
20231214,163100,90998,91000,90972,90972,269
20231214,163200,90963,90971,90958,90971,14
20231214,163300,90980,90981,90970,90970,14
20231214,163400,90953,90953,90951,90951,2
20231214,163500,90969,90969,90961,90961,99
20231214,163600,90969,90977,90966,90977,44
20231214,163700,91010,91037,91010,91021,20
20231214,163800,91010,91017,91009,91017,3
20231214,163900,91005,91005,90999,90999,6
20231214,164000,91001,91001,90970,90970,67
20231214,164100,90972,90974,90971,90971,28
20231214,164200,90972,90975,90972,90972,3
20231214,164300,90981,90981,90972,90980,4
20231214,164400,90980,91010,90980,91009,26
20231214,164500,91017,91052,91017,91052,141
20231214,164600,91063,91078,91061,91068,214
20231214,164700,91068,91073,91045,91045,117
20231214,164800,91062,91064,91032,91032,25
20231214,164900,91032,91049,91018,91035,70
20231214,165000,91028,91037,90993,90993,14
20231214,165200,90995,91001,90990,90995,94
20231214,165300,90993,91018,90993,91011,26
20231214,165400,91003,91003,90980,90980,22
20231214,165500,90975,90979,90974,90979,5
20231214,165600,90981,90981,90966,90978,98
20231214,165700,90967,90991,90966,90971,27
20231214,165800,90971,90981,90971,90981,7
20231214,165900,90976,90981,90970,90970,77
20231214,170000,90969,90977,90969,90969,53
20231214,170100,90977,90979,90967,90967,67
20231214,170200,90967,90979,90967,90978,56
20231214,170300,90975,90982,90975,90982,47
20231214,170400,90976,90976,90888,90892,353
20231214,170500,90895,90926,90879,90879,61
20231214,170600,90887,90910,90887,90902,72
20231214,170700,90906,90921,90903,90907,39
20231214,170800,90902,90914,90902,90909,48
20231214,170900,90904,90911,90902,90911,11
20231214,171000,90907,90929,90902,90928,48
20231214,171100,90942,90950,90928,90943,48
20231214,171200,90938,90938,90929,90929,5
20231214,171300,90934,90947,90920,90947,35
20231214,171400,90938,90951,90938,90951,93
20231214,171500,90950,90961,90950,90950,18
20231214,171600,90944,90944,90935,90935,33
20231214,171700,90958,90963,90957,90959,7
20231214,171800,90958,90958,90954,90954,3
20231214,171900,90954,90961,90952,90961,47
20231214,172000,90961,91008,90961,90999,173
20231214,172100,90999,91006,90989,90989,79
20231214,172200,90991,90999,90990,90994,11
20231214,172300,91010,91052,91010,91049,105
20231214,172400,91056,91060,91019,91019,109
20231214,172500,91026,91093,91026,91077,107
20231214,172600,91075,91100,91066,91066,100
20231214,172700,91063,91105,91063,91104,153
20231214,172800,91112,91180,91110,91180,482
20231214,172900,91176,91246,91173,91201,842
20231214,173000,91209,91213,91159,91199,753
20231214,173100,91186,91186,91143,91156,181
20231214,173200,91149,91168,91141,91160,73
20231214,173300,91171,91171,91135,91150,175
20231214,173400,91150,91359,91149,91359,1887
20231214,173500,91353,91460,91335,91424,1075
20231214,173600,91425,91448,91400,91400,557
20231214,173700,91405,91430,91400,91400,538
20231214,173800,91401,91412,91397,91397,149
20231214,173900,91395,91400,91355,91360,175
20231214,174000,91364,91385,91351,91351,206
20231214,174100,91351,91351,91323,91323,498
20231214,174200,91323,91330,91297,91315,1624
20231214,174300,91297,91297,91270,91283,60
20231214,174400,91294,91298,91273,91282,121
20231214,174500,91270,91276,91220,91220,148
20231214,174600,91235,91251,91220,91222,47
20231214,174700,91222,91228,91210,91210,41
20231214,174800,91218,91266,91216,91261,237
20231214,174900,91263,91278,91237,91249,349
20231214,175000,91251,91267,91234,91234,315
20231214,175100,91239,91264,91239,91256,220
20231214,175200,91260,91261,91238,91238,124
20231214,175300,91241,91248,91205,91205,39
20231214,175400,91221,91265,91221,91239,86
20231214,175500,91257,91257,91231,91237,328
20231214,175600,91238,91238,91220,91220,10
20231214,175700,91222,91239,91208,91213,114
20231214,175800,91201,91203,91170,91178,277
20231214,175900,91170,91170,91125,91146,43
20231214,180000,91158,91160,91038,91055,508
20231214,180100,91075,91101,91063,91093,94
20231214,180200,91104,91125,91099,91114,57
20231214,180300,91113,91147,91108,91126,130
20231214,180400,91134,91149,91133,91143,124
20231214,180500,91143,91246,91137,91206,369
20231214,180600,91228,91231,91209,91209,71
20231214,180700,91218,91234,91218,91234,89
20231214,180800,91241,91298,91241,91298,135
20231214,180900,91299,91321,91298,91309,170
20231214,181000,91316,91319,91272,91272,376
20231214,181100,91280,91281,91256,91257,30
20231214,181200,91251,91266,91227,91263,208
20231214,181300,91264,91272,91244,91264,145
20231214,181400,91261,91263,91252,91259,17
20231214,181500,91260,91261,91213,91213,238
20231214,181600,91214,91214,91173,91181,267
20231214,181700,91206,91244,91178,91178,137
20231214,181800,91184,91191,91156,91156,25
20231214,181900,91152,91156,91080,91087,315
20231214,182000,91086,91126,91086,91093,130
20231214,182100,91128,91166,91125,91156,33
20231214,182200,91158,91158,91118,91118,23
20231214,182300,91095,91109,91025,91083,101
20231214,182400,91108,91108,91098,91098,3
20231214,182500,91097,91098,91050,91050,49
20231214,182600,91043,91059,91010,91010,136
20231214,182700,91017,91052,91005,91030,53
20231214,182800,91031,91060,91024,91040,151
20231214,182900,91039,91066,91000,91065,419
20231214,183000,91065,91068,91025,91027,206
20231214,183100,91035,91066,91030,91066,26
20231214,183200,91078,91098,91077,91093,49
20231214,183300,91098,91098,91080,91092,119
20231214,183400,91090,91096,91079,91091,22
20231214,183500,91086,91096,91069,91096,42
20231214,183600,91091,91092,91079,91079,8
20231214,183700,91081,91094,91080,91085,7
20231214,183800,91100,91129,91100,91120,11
20231214,183900,91112,91117,91106,91106,29
20231214,184000,91105,91105,91043,91052,38
20231214,184100,91048,91048,91018,91018,71
20231214,184200,91021,91022,91000,91002,113
20231214,184300,91006,91029,91000,91012,947
20231214,184400,91011,91025,91000,91000,107
20231214,184500,91006,91018,90998,90998,116
20231214,184600,90990,91001,90980,90982,110
20231214,184700,90991,90997,90972,90972,117
20231214,184800,90970,90990,90970,90983,73
20231214,184900,90991,91025,90987,91022,150
20231214,190500,91021,91095,91021,91070,36
20231214,190600,91090,91121,91079,91120,97
20231214,190700,91120,91144,91083,91084,56
20231214,190800,91100,91137,91072,91086,91
20231214,190900,91088,91150,91073,91150,20
20231214,191000,91108,91119,91097,91105,25
20231214,191100,91099,91099,91099,91099,3
20231214,191200,91104,91105,91090,91105,106
20231214,191300,91105,91157,91103,91157,65
20231214,191400,91140,91173,91140,91173,29
20231214,191500,91170,91201,91165,91172,90
20231214,191600,91172,91179,91170,91170,14
20231214,191700,91171,91177,91148,91152,95
20231214,191800,91155,91164,91150,91155,59
20231214,191900,91160,91178,91160,91178,22
20231214,192000,91175,91194,91175,91190,69
20231214,192100,91199,91199,91183,91192,58
20231214,192200,91192,91200,91189,91200,57
20231214,192300,91191,91191,91191,91191,1
20231214,192400,91176,91176,91154,91166,40
20231214,192500,91165,91179,91165,91179,46
20231214,192600,91179,91190,91178,91190,9
20231214,192700,91190,91190,91185,91185,5
20231214,192800,91185,91185,91179,91179,6
20231214,192900,91179,91189,91178,91178,6
20231214,193000,91187,91187,91187,91187,1
20231214,193100,91179,91213,91179,91213,51
20231214,193200,91215,91244,91215,91244,138
20231214,193300,91250,91252,91210,91216,26
20231214,193400,91210,91210,91182,91182,18
20231214,193500,91188,91188,91186,91187,8
20231214,193600,91184,91195,91184,91195,6
20231214,193700,91195,91198,91195,91195,6
20231214,193800,91200,91201,91196,91196,46
20231214,193900,91197,91227,91197,91227,74
20231214,194000,91220,91220,91206,91214,7
20231214,194100,91216,91216,91208,91208,2
20231214,194200,91195,91205,91172,91172,22
20231214,194300,91188,91190,91188,91190,8
20231214,194400,91193,91194,91176,91176,23
20231214,194500,91173,91185,91168,91175,37
20231214,194600,91170,91174,91170,91173,5
20231214,194700,91181,91186,91181,91186,11
20231214,194800,91212,91212,91206,91206,3
20231214,194900,91210,91212,91206,91212,19
20231214,195000,91212,91219,91203,91216,21
20231214,195100,91210,91210,91210,91210,1
20231214,195200,91219,91230,91219,91230,5
20231214,195300,91201,91218,91201,91218,6
20231214,195600,91210,91210,91210,91210,1
20231214,195700,91215,91215,91215,91215,3
20231214,195900,91212,91212,91200,91200,43
20231214,200000,91200,91200,91200,91200,44
20231214,200100,91200,91216,91191,91216,88
20231214,200200,91215,91216,91199,91199,82
20231214,200300,91200,91200,91200,91200,32
20231214,200400,91200,91200,91200,91200,28
20231214,200500,91200,91200,91175,91177,38
20231214,200600,91175,91175,91137,91139,146
20231214,200700,91136,91146,91135,91146,26
20231214,200800,91147,91154,91147,91154,7
20231214,200900,91154,91156,91154,91156,7
20231214,201000,91156,91156,91145,91145,13
20231214,201100,91145,91158,91137,91158,19
20231214,201200,91158,91159,91143,91143,14
20231214,201300,91159,91159,91148,91150,7
20231214,201400,91150,91177,91150,91177,23
20231214,201500,91177,91177,91177,91177,3
20231214,201600,91155,91155,91151,91151,3
20231214,201700,91158,91158,91151,91151,4
20231214,201800,91150,91150,91149,91149,3
20231214,201900,91149,91149,91149,91149,14
20231214,202000,91149,91149,91100,91100,45
20231214,202100,91087,91093,91070,91072,27
20231214,202200,91065,91065,91049,91050,73
20231214,202300,91049,91049,90998,90998,353
20231214,202400,91020,91020,91001,91006,12
20231214,202500,90990,91005,90987,90987,42
20231214,202600,90985,91000,90980,91000,37
