<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200619,113200,70257.0000000,70262.0000000,70220.0000000,70235.0000000,2663
20200619,113300,70234.0000000,70243.0000000,70212.0000000,70222.0000000,4313
20200619,113400,70220.0000000,70242.0000000,70200.0000000,70230.0000000,11628
20200619,113500,70230.0000000,70253.0000000,70228.0000000,70243.0000000,1773
20200619,113600,70243.0000000,70255.0000000,70227.0000000,70251.0000000,2456
20200619,113700,70254.0000000,70261.0000000,70242.0000000,70246.0000000,1687
20200619,113800,70246.0000000,70246.0000000,70210.0000000,70229.0000000,4197
20200619,113900,70229.0000000,70279.0000000,70223.0000000,70277.0000000,3887
20200619,114000,70276.0000000,70276.0000000,70240.0000000,70259.0000000,1412
20200619,114100,70257.0000000,70269.0000000,70250.0000000,70260.0000000,1047
20200619,114200,70258.0000000,70270.0000000,70255.0000000,70264.0000000,429
20200619,114300,70264.0000000,70268.0000000,70218.0000000,70219.0000000,1842
20200619,114400,70219.0000000,70227.0000000,70206.0000000,70214.0000000,2659
20200619,114500,70214.0000000,70230.0000000,70212.0000000,70227.0000000,951
20200619,114600,70227.0000000,70230.0000000,70183.0000000,70187.0000000,10527
20200619,114700,70187.0000000,70195.0000000,70166.0000000,70191.0000000,4928
20200619,114800,70190.0000000,70206.0000000,70181.0000000,70192.0000000,1342
20200619,114900,70192.0000000,70212.0000000,70181.0000000,70208.0000000,1418
20200619,115000,70208.0000000,70208.0000000,70182.0000000,70193.0000000,1395
20200619,115100,70191.0000000,70209.0000000,70179.0000000,70198.0000000,2736
20200619,115200,70194.0000000,70197.0000000,70151.0000000,70159.0000000,3582
20200619,115300,70160.0000000,70174.0000000,70142.0000000,70155.0000000,5113
20200619,115400,70155.0000000,70159.0000000,70128.0000000,70159.0000000,3755
20200619,115500,70156.0000000,70173.0000000,70143.0000000,70145.0000000,2821
20200619,115600,70145.0000000,70160.0000000,70136.0000000,70154.0000000,2706
20200619,115700,70151.0000000,70155.0000000,70139.0000000,70145.0000000,1645
20200619,115800,70143.0000000,70157.0000000,70128.0000000,70133.0000000,2651
20200619,115900,70137.0000000,70144.0000000,70125.0000000,70138.0000000,2941
20200619,120000,70138.0000000,70145.0000000,70114.0000000,70140.0000000,3649
20200619,120100,70140.0000000,70140.0000000,70116.0000000,70128.0000000,4834
20200619,120200,70128.0000000,70140.0000000,70105.0000000,70114.0000000,9322
20200619,120300,70114.0000000,70121.0000000,70082.0000000,70112.0000000,11930
20200619,120400,70112.0000000,70139.0000000,70108.0000000,70131.0000000,6392
20200619,120500,70132.0000000,70142.0000000,70105.0000000,70124.0000000,5021
20200619,120600,70124.0000000,70131.0000000,70112.0000000,70126.0000000,2723
20200619,120700,70128.0000000,70140.0000000,70114.0000000,70136.0000000,1805
20200619,120800,70134.0000000,70146.0000000,70119.0000000,70119.0000000,2685
20200619,120900,70122.0000000,70138.0000000,70115.0000000,70134.0000000,1328
20200619,121000,70133.0000000,70167.0000000,70132.0000000,70166.0000000,2642
20200619,121100,70165.0000000,70171.0000000,70144.0000000,70163.0000000,2430
20200619,121200,70164.0000000,70180.0000000,70159.0000000,70172.0000000,2190
20200619,121300,70174.0000000,70180.0000000,70156.0000000,70156.0000000,1471
20200619,121400,70156.0000000,70159.0000000,70125.0000000,70128.0000000,3282
20200619,121500,70128.0000000,70129.0000000,70101.0000000,70117.0000000,2946
20200619,121600,70116.0000000,70117.0000000,70082.0000000,70100.0000000,5587
20200619,121700,70102.0000000,70103.0000000,70084.0000000,70102.0000000,3462
20200619,121800,70101.0000000,70110.0000000,70095.0000000,70109.0000000,1867
20200619,121900,70109.0000000,70113.0000000,70082.0000000,70101.0000000,5337
20200619,122000,70100.0000000,70124.0000000,70098.0000000,70122.0000000,2917
20200619,122100,70120.0000000,70138.0000000,70115.0000000,70132.0000000,3802
20200619,122200,70132.0000000,70162.0000000,70128.0000000,70143.0000000,2100
20200619,122300,70143.0000000,70160.0000000,70143.0000000,70150.0000000,2045
20200619,122400,70152.0000000,70153.0000000,70135.0000000,70146.0000000,1076
20200619,122500,70144.0000000,70153.0000000,70135.0000000,70147.0000000,2086
20200619,122600,70149.0000000,70152.0000000,70138.0000000,70152.0000000,787
20200619,122700,70152.0000000,70155.0000000,70129.0000000,70133.0000000,1146
20200619,122800,70132.0000000,70179.0000000,70129.0000000,70168.0000000,3020
20200619,122900,70167.0000000,70169.0000000,70145.0000000,70152.0000000,1971
20200619,123000,70155.0000000,70159.0000000,70136.0000000,70142.0000000,1815
20200619,123100,70142.0000000,70149.0000000,70132.0000000,70145.0000000,989
20200619,123200,70145.0000000,70159.0000000,70139.0000000,70151.0000000,620
20200619,123300,70153.0000000,70168.0000000,70148.0000000,70165.0000000,2311
20200619,123400,70165.0000000,70167.0000000,70129.0000000,70132.0000000,1812
20200619,123500,70132.0000000,70137.0000000,70126.0000000,70128.0000000,715
20200619,123600,70127.0000000,70128.0000000,70093.0000000,70105.0000000,4021
20200619,123700,70105.0000000,70113.0000000,70092.0000000,70101.0000000,2206
20200619,123800,70101.0000000,70128.0000000,70099.0000000,70123.0000000,1596
20200619,123900,70121.0000000,70125.0000000,70105.0000000,70116.0000000,1140
20200619,124000,70114.0000000,70128.0000000,70107.0000000,70120.0000000,1881
20200619,124100,70117.0000000,70131.0000000,70107.0000000,70110.0000000,1581
20200619,124200,70108.0000000,70126.0000000,70104.0000000,70122.0000000,1273
20200619,124300,70122.0000000,70122.0000000,70101.0000000,70111.0000000,1086
20200619,124400,70110.0000000,70126.0000000,70109.0000000,70112.0000000,1323
20200619,124500,70112.0000000,70142.0000000,70108.0000000,70128.0000000,4163
20200619,124600,70125.0000000,70130.0000000,70112.0000000,70125.0000000,1657
20200619,124700,70124.0000000,70126.0000000,70107.0000000,70123.0000000,620
20200619,124800,70122.0000000,70122.0000000,70102.0000000,70119.0000000,2555
20200619,124900,70119.0000000,70128.0000000,70113.0000000,70126.0000000,580
20200619,125000,70123.0000000,70132.0000000,70108.0000000,70117.0000000,1021
20200619,125100,70115.0000000,70128.0000000,70097.0000000,70119.0000000,7173
20200619,125200,70121.0000000,70124.0000000,70100.0000000,70106.0000000,3619
20200619,125300,70104.0000000,70113.0000000,70089.0000000,70102.0000000,3350
20200619,125400,70098.0000000,70132.0000000,70087.0000000,70127.0000000,2419
20200619,125500,70124.0000000,70143.0000000,70123.0000000,70137.0000000,2044
20200619,125600,70137.0000000,70143.0000000,70131.0000000,70134.0000000,1381
20200619,125700,70134.0000000,70149.0000000,70127.0000000,70148.0000000,3151
20200619,125800,70149.0000000,70153.0000000,70136.0000000,70144.0000000,3125
20200619,125900,70142.0000000,70148.0000000,70126.0000000,70136.0000000,3698
20200619,130000,70136.0000000,70140.0000000,70120.0000000,70137.0000000,6266
20200619,130100,70137.0000000,70166.0000000,70124.0000000,70147.0000000,3930
20200619,130200,70145.0000000,70159.0000000,70143.0000000,70158.0000000,3566
20200619,130300,70158.0000000,70158.0000000,70136.0000000,70149.0000000,3313
20200619,130400,70151.0000000,70161.0000000,70132.0000000,70149.0000000,3823
20200619,130500,70148.0000000,70155.0000000,70132.0000000,70149.0000000,2916
20200619,130600,70152.0000000,70153.0000000,70134.0000000,70134.0000000,2312
20200619,130700,70134.0000000,70136.0000000,70106.0000000,70106.0000000,3480
20200619,130800,70105.0000000,70113.0000000,70089.0000000,70094.0000000,3597
20200619,130900,70094.0000000,70111.0000000,70091.0000000,70105.0000000,1194
20200619,131000,70106.0000000,70113.0000000,70100.0000000,70109.0000000,1446
20200619,131100,70110.0000000,70116.0000000,70090.0000000,70098.0000000,3615
20200619,131200,70095.0000000,70098.0000000,70063.0000000,70070.0000000,6634
20200619,131300,70069.0000000,70078.0000000,70036.0000000,70047.0000000,12304
20200619,131400,70045.0000000,70069.0000000,70040.0000000,70057.0000000,7523
20200619,131500,70055.0000000,70079.0000000,70049.0000000,70078.0000000,2562
20200619,131600,70076.0000000,70120.0000000,70069.0000000,70119.0000000,11404
20200619,131700,70118.0000000,70122.0000000,70105.0000000,70120.0000000,1710
20200619,131800,70119.0000000,70132.0000000,70110.0000000,70115.0000000,3952
20200619,131900,70112.0000000,70115.0000000,70095.0000000,70105.0000000,1184
20200619,132000,70103.0000000,70120.0000000,70080.0000000,70117.0000000,3791
20200619,132100,70114.0000000,70119.0000000,70099.0000000,70099.0000000,1861
20200619,132200,70101.0000000,70125.0000000,70099.0000000,70113.0000000,2446
20200619,132300,70116.0000000,70116.0000000,70081.0000000,70092.0000000,1997
20200619,132400,70087.0000000,70105.0000000,70083.0000000,70101.0000000,1361
20200619,132500,70100.0000000,70135.0000000,70093.0000000,70133.0000000,2938
20200619,132600,70132.0000000,70141.0000000,70115.0000000,70128.0000000,2361
20200619,132700,70127.0000000,70158.0000000,70123.0000000,70150.0000000,4110
20200619,132800,70151.0000000,70180.0000000,70146.0000000,70171.0000000,5930
20200619,132900,70170.0000000,70184.0000000,70150.0000000,70166.0000000,5620
20200619,133000,70167.0000000,70178.0000000,70141.0000000,70174.0000000,3222
20200619,133100,70174.0000000,70222.0000000,70168.0000000,70211.0000000,12798
20200619,133200,70210.0000000,70212.0000000,70181.0000000,70190.0000000,4224
20200619,133300,70190.0000000,70190.0000000,70159.0000000,70169.0000000,5542
20200619,133400,70169.0000000,70187.0000000,70165.0000000,70179.0000000,3155
20200619,133500,70183.0000000,70190.0000000,70172.0000000,70183.0000000,1429
20200619,133600,70182.0000000,70183.0000000,70165.0000000,70175.0000000,2110
20200619,133700,70172.0000000,70237.0000000,70172.0000000,70223.0000000,4415
20200619,133800,70222.0000000,70263.0000000,70221.0000000,70254.0000000,5518
20200619,133900,70252.0000000,70274.0000000,70251.0000000,70255.0000000,4844
20200619,134000,70255.0000000,70267.0000000,70244.0000000,70252.0000000,2089
20200619,134100,70256.0000000,70268.0000000,70240.0000000,70241.0000000,2225
20200619,134200,70240.0000000,70253.0000000,70230.0000000,70230.0000000,2021
20200619,134300,70231.0000000,70239.0000000,70218.0000000,70219.0000000,1705
20200619,134400,70219.0000000,70222.0000000,70201.0000000,70213.0000000,2099
20200619,134500,70214.0000000,70220.0000000,70180.0000000,70185.0000000,14812
20200619,134600,70186.0000000,70200.0000000,70174.0000000,70178.0000000,7336
20200619,134700,70178.0000000,70183.0000000,70130.0000000,70130.0000000,15284
20200619,134800,70130.0000000,70138.0000000,70087.0000000,70099.0000000,10806
20200619,134900,70099.0000000,70100.0000000,70080.0000000,70096.0000000,3415
20200619,135000,70098.0000000,70120.0000000,70095.0000000,70106.0000000,9176
20200619,135100,70106.0000000,70107.0000000,70090.0000000,70099.0000000,2642
20200619,135200,70099.0000000,70112.0000000,70071.0000000,70093.0000000,7516
20200619,135300,70093.0000000,70120.0000000,70084.0000000,70118.0000000,6560
20200619,135400,70116.0000000,70130.0000000,70111.0000000,70127.0000000,2369
20200619,135500,70127.0000000,70140.0000000,70116.0000000,70117.0000000,3298
20200619,135600,70115.0000000,70115.0000000,70084.0000000,70090.0000000,3424
20200619,135700,70093.0000000,70112.0000000,70085.0000000,70102.0000000,1498
20200619,135800,70107.0000000,70111.0000000,70094.0000000,70100.0000000,3159
20200619,135900,70098.0000000,70109.0000000,70095.0000000,70103.0000000,2619
20200619,140000,70103.0000000,70115.0000000,70100.0000000,70100.0000000,2086
20200619,140600,70108.0000000,70187.0000000,70108.0000000,70166.0000000,9810
20200619,140700,70167.0000000,70178.0000000,70142.0000000,70159.0000000,8697
20200619,140800,70158.0000000,70183.0000000,70156.0000000,70164.0000000,1006
20200619,140900,70164.0000000,70220.0000000,70153.0000000,70213.0000000,3598
20200619,141000,70212.0000000,70218.0000000,70192.0000000,70207.0000000,2039
20200619,141100,70208.0000000,70217.0000000,70195.0000000,70210.0000000,1206
20200619,141200,70207.0000000,70214.0000000,70180.0000000,70188.0000000,2321
20200619,141300,70185.0000000,70198.0000000,70181.0000000,70193.0000000,806
20200619,141400,70191.0000000,70193.0000000,70163.0000000,70168.0000000,2316
20200619,141500,70165.0000000,70190.0000000,70155.0000000,70189.0000000,2251
20200619,141600,70190.0000000,70227.0000000,70181.0000000,70213.0000000,3482
20200619,141700,70217.0000000,70229.0000000,70204.0000000,70214.0000000,1394
20200619,141800,70210.0000000,70210.0000000,70183.0000000,70184.0000000,1784
20200619,141900,70184.0000000,70186.0000000,70167.0000000,70170.0000000,1163
20200619,142000,70172.0000000,70178.0000000,70155.0000000,70160.0000000,1119
20200619,142100,70159.0000000,70181.0000000,70141.0000000,70178.0000000,1225
20200619,142200,70178.0000000,70186.0000000,70162.0000000,70167.0000000,1326
20200619,142300,70167.0000000,70168.0000000,70147.0000000,70148.0000000,1065
20200619,142400,70149.0000000,70159.0000000,70146.0000000,70156.0000000,382
20200619,142500,70156.0000000,70159.0000000,70130.0000000,70133.0000000,1650
20200619,142600,70134.0000000,70140.0000000,70090.0000000,70109.0000000,6854
20200619,142700,70105.0000000,70121.0000000,70103.0000000,70118.0000000,2688
20200619,142800,70119.0000000,70133.0000000,70110.0000000,70111.0000000,1330
20200619,142900,70110.0000000,70122.0000000,70104.0000000,70112.0000000,1657
20200619,143000,70112.0000000,70121.0000000,70105.0000000,70120.0000000,637
20200619,143100,70121.0000000,70124.0000000,70106.0000000,70119.0000000,900
20200619,143200,70119.0000000,70135.0000000,70115.0000000,70127.0000000,1038
20200619,143300,70127.0000000,70130.0000000,70120.0000000,70126.0000000,1094
20200619,143400,70122.0000000,70140.0000000,70120.0000000,70128.0000000,1410
20200619,143500,70128.0000000,70153.0000000,70128.0000000,70147.0000000,985
20200619,143600,70149.0000000,70152.0000000,70120.0000000,70129.0000000,3005
20200619,143700,70130.0000000,70134.0000000,70121.0000000,70126.0000000,509
20200619,143800,70125.0000000,70127.0000000,70086.0000000,70099.0000000,7372
20200619,143900,70097.0000000,70113.0000000,70090.0000000,70098.0000000,2316
20200619,144000,70095.0000000,70107.0000000,70086.0000000,70091.0000000,3334
20200619,144100,70090.0000000,70102.0000000,70081.0000000,70094.0000000,1624
20200619,144200,70094.0000000,70108.0000000,70081.0000000,70085.0000000,2126
20200619,144300,70085.0000000,70089.0000000,70045.0000000,70070.0000000,10635
20200619,144400,70072.0000000,70085.0000000,70051.0000000,70085.0000000,3425
20200619,144500,70083.0000000,70091.0000000,70072.0000000,70084.0000000,1830
20200619,144600,70086.0000000,70097.0000000,70078.0000000,70093.0000000,2832
20200619,144700,70094.0000000,70104.0000000,70075.0000000,70075.0000000,2211
20200619,144800,70075.0000000,70077.0000000,70058.0000000,70058.0000000,1243
20200619,144900,70058.0000000,70064.0000000,70044.0000000,70055.0000000,4185
20200619,145000,70055.0000000,70064.0000000,70046.0000000,70046.0000000,3082
20200619,145100,70047.0000000,70055.0000000,70015.0000000,70042.0000000,14726
20200619,145200,70041.0000000,70045.0000000,70017.0000000,70021.0000000,2568
20200619,145300,70024.0000000,70026.0000000,70001.0000000,70012.0000000,5134
20200619,145400,70013.0000000,70018.0000000,69977.0000000,70001.0000000,12525
20200619,145500,70001.0000000,70022.0000000,69998.0000000,70016.0000000,2887
20200619,145600,70017.0000000,70017.0000000,69998.0000000,69998.0000000,1205
20200619,145700,69999.0000000,70007.0000000,69972.0000000,69996.0000000,4019
20200619,145800,69993.0000000,70005.0000000,69983.0000000,69987.0000000,2296
20200619,145900,69992.0000000,70000.0000000,69950.0000000,69956.0000000,5403
20200619,150000,69954.0000000,69965.0000000,69935.0000000,69954.0000000,5905
20200619,150100,69954.0000000,69956.0000000,69924.0000000,69933.0000000,13525
20200619,150200,69934.0000000,69963.0000000,69932.0000000,69962.0000000,9168
20200619,150300,69962.0000000,69962.0000000,69942.0000000,69948.0000000,2890
20200619,150400,69947.0000000,69978.0000000,69936.0000000,69974.0000000,5752
20200619,150500,69977.0000000,69984.0000000,69970.0000000,69975.0000000,3288
20200619,150600,69975.0000000,69985.0000000,69957.0000000,69985.0000000,3839
20200619,150700,69983.0000000,69989.0000000,69955.0000000,69955.0000000,2111
20200619,150800,69955.0000000,69974.0000000,69950.0000000,69972.0000000,1529
20200619,150900,69969.0000000,69989.0000000,69969.0000000,69984.0000000,1798
20200619,151000,69985.0000000,69985.0000000,69940.0000000,69972.0000000,3580
20200619,151100,69970.0000000,69970.0000000,69948.0000000,69956.0000000,2714
20200619,151200,69952.0000000,69967.0000000,69945.0000000,69950.0000000,4341
20200619,151300,69950.0000000,70011.0000000,69950.0000000,69965.0000000,7427
20200619,151400,69967.0000000,69979.0000000,69947.0000000,69961.0000000,3339
20200619,151500,69959.0000000,69979.0000000,69934.0000000,69971.0000000,3067
20200619,151600,69968.0000000,69996.0000000,69955.0000000,69994.0000000,2618
20200619,151700,69992.0000000,69999.0000000,69964.0000000,69998.0000000,3095
20200619,151800,69995.0000000,70029.0000000,69995.0000000,70028.0000000,4606
20200619,151900,70028.0000000,70049.0000000,70024.0000000,70034.0000000,5229
20200619,152000,70034.0000000,70048.0000000,70025.0000000,70044.0000000,1239
20200619,152100,70045.0000000,70045.0000000,69996.0000000,70011.0000000,4584
20200619,152200,70014.0000000,70037.0000000,70006.0000000,70029.0000000,4402
20200619,152300,70025.0000000,70048.0000000,70022.0000000,70043.0000000,2795
20200619,152400,70042.0000000,70052.0000000,70031.0000000,70044.0000000,1843
20200619,152500,70043.0000000,70045.0000000,70016.0000000,70025.0000000,2241
20200619,152600,70026.0000000,70067.0000000,70024.0000000,70067.0000000,2618
20200619,152700,70068.0000000,70079.0000000,70033.0000000,70038.0000000,3184
20200619,152800,70040.0000000,70045.0000000,70027.0000000,70037.0000000,988
20200619,152900,70036.0000000,70059.0000000,70032.0000000,70045.0000000,1486
20200619,153000,70046.0000000,70051.0000000,70032.0000000,70042.0000000,1471
20200619,153100,70039.0000000,70059.0000000,69997.0000000,70001.0000000,5817
20200619,153200,69999.0000000,70004.0000000,69971.0000000,69984.0000000,4064
20200619,153300,69983.0000000,69983.0000000,69955.0000000,69964.0000000,3074
20200619,153400,69960.0000000,69987.0000000,69935.0000000,69986.0000000,7121
20200619,153500,69985.0000000,69996.0000000,69957.0000000,69958.0000000,3662
20200619,153600,69956.0000000,69960.0000000,69875.0000000,69889.0000000,35345
20200619,153700,69888.0000000,69907.0000000,69863.0000000,69905.0000000,27048
20200619,153800,69905.0000000,69928.0000000,69903.0000000,69913.0000000,6731
20200619,153900,69917.0000000,69944.0000000,69905.0000000,69929.0000000,2624
20200619,154000,69930.0000000,69950.0000000,69914.0000000,69943.0000000,3923
20200619,154100,69941.0000000,69953.0000000,69913.0000000,69915.0000000,4507
20200619,154200,69918.0000000,69940.0000000,69906.0000000,69934.0000000,4212
20200619,154300,69934.0000000,69978.0000000,69928.0000000,69971.0000000,5048
20200619,154400,69971.0000000,70005.0000000,69967.0000000,69997.0000000,4628
20200619,154500,69995.0000000,70024.0000000,69978.0000000,70011.0000000,5373
20200619,154600,70009.0000000,70018.0000000,69983.0000000,69994.0000000,2956
20200619,154700,69991.0000000,70016.0000000,69989.0000000,70015.0000000,1769
20200619,154800,70011.0000000,70021.0000000,70006.0000000,70018.0000000,604
20200619,154900,70015.0000000,70042.0000000,70014.0000000,70029.0000000,3173
20200619,155000,70031.0000000,70044.0000000,70021.0000000,70043.0000000,1224
20200619,155100,70042.0000000,70047.0000000,70028.0000000,70033.0000000,2500
20200619,155200,70033.0000000,70059.0000000,70033.0000000,70052.0000000,1903
20200619,155300,70052.0000000,70055.0000000,70017.0000000,70031.0000000,2244
20200619,155400,70034.0000000,70043.0000000,70014.0000000,70019.0000000,1877
20200619,155500,70019.0000000,70026.0000000,69990.0000000,70006.0000000,5006
20200619,155600,70005.0000000,70017.0000000,69992.0000000,70015.0000000,4697
20200619,155700,70012.0000000,70038.0000000,70009.0000000,70023.0000000,2870
20200619,155800,70025.0000000,70029.0000000,70001.0000000,70001.0000000,2766
20200619,155900,70001.0000000,70004.0000000,69981.0000000,70003.0000000,2152
20200619,160000,70003.0000000,70031.0000000,70001.0000000,70005.0000000,1854
20200619,160100,70005.0000000,70057.0000000,69996.0000000,70045.0000000,4201
20200619,160200,70045.0000000,70079.0000000,70043.0000000,70072.0000000,4032
20200619,160300,70074.0000000,70077.0000000,70050.0000000,70070.0000000,2711
20200619,160400,70069.0000000,70076.0000000,70043.0000000,70043.0000000,3193
20200619,160500,70044.0000000,70068.0000000,70038.0000000,70064.0000000,1091
20200619,160600,70061.0000000,70065.0000000,70035.0000000,70048.0000000,1683
20200619,160700,70046.0000000,70098.0000000,70043.0000000,70085.0000000,3787
20200619,160800,70080.0000000,70095.0000000,70066.0000000,70074.0000000,1566
20200619,160900,70076.0000000,70083.0000000,70061.0000000,70066.0000000,1766
20200619,161000,70067.0000000,70079.0000000,70051.0000000,70064.0000000,1320
20200619,161100,70066.0000000,70066.0000000,70040.0000000,70048.0000000,1822
