<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200320,131800,79373.0000000,79489.0000000,79373.0000000,79474.0000000,7899
20200320,131900,79479.0000000,79527.0000000,79443.0000000,79490.0000000,10989
20200320,132000,79497.0000000,79501.0000000,79400.0000000,79494.0000000,8047
20200320,132100,79494.0000000,79525.0000000,79419.0000000,79474.0000000,9908
20200320,132200,79472.0000000,79590.0000000,79409.0000000,79546.0000000,12857
20200320,132300,79550.0000000,79673.0000000,79525.0000000,79653.0000000,12278
20200320,132400,79645.0000000,79713.0000000,79605.0000000,79709.0000000,9018
20200320,132500,79713.0000000,79794.0000000,79695.0000000,79743.0000000,7010
20200320,132600,79752.0000000,79840.0000000,79727.0000000,79768.0000000,19243
20200320,132700,79766.0000000,79780.0000000,79648.0000000,79666.0000000,9479
20200320,132800,79661.0000000,79738.0000000,79643.0000000,79665.0000000,5491
20200320,132900,79663.0000000,79695.0000000,79607.0000000,79613.0000000,8695
20200320,133000,79619.0000000,79697.0000000,79610.0000000,79659.0000000,4452
20200320,133100,79662.0000000,79730.0000000,79083.0000000,79213.0000000,34604
20200320,133200,79202.0000000,79326.0000000,79194.0000000,79310.0000000,13696
20200320,133300,79311.0000000,79393.0000000,79274.0000000,79373.0000000,12719
20200320,133400,79373.0000000,79436.0000000,79349.0000000,79436.0000000,3229
20200320,133500,79425.0000000,79556.0000000,79423.0000000,79514.0000000,6099
20200320,133600,79516.0000000,79540.0000000,79435.0000000,79492.0000000,7179
20200320,133700,79492.0000000,79577.0000000,79464.0000000,79516.0000000,5604
20200320,133800,79526.0000000,79621.0000000,79526.0000000,79597.0000000,4729
20200320,133900,79592.0000000,79690.0000000,79588.0000000,79628.0000000,3175
20200320,134000,79629.0000000,79737.0000000,79629.0000000,79721.0000000,5225
20200320,134100,79720.0000000,79762.0000000,79671.0000000,79757.0000000,6487
20200320,134200,79751.0000000,79816.0000000,79735.0000000,79781.0000000,6890
20200320,134300,79783.0000000,80000.0000000,79782.0000000,79984.0000000,9296
20200320,134400,79977.0000000,80245.0000000,79954.0000000,80196.0000000,18713
20200320,134500,80203.0000000,80413.0000000,80195.0000000,80384.0000000,15951
20200320,134600,80390.0000000,80440.0000000,80035.0000000,80123.0000000,28104
20200320,134700,80104.0000000,80111.0000000,79959.0000000,79977.0000000,13111
20200320,134800,79976.0000000,80041.0000000,79902.0000000,79949.0000000,8801
20200320,134900,79954.0000000,79967.0000000,79864.0000000,79965.0000000,6281
20200320,135000,79959.0000000,80030.0000000,79949.0000000,80026.0000000,7904
20200320,135100,80028.0000000,80069.0000000,79850.0000000,79891.0000000,11109
20200320,135200,79890.0000000,79908.0000000,79736.0000000,79787.0000000,7466
20200320,135300,79788.0000000,79802.0000000,79715.0000000,79756.0000000,5084
20200320,135400,79754.0000000,79788.0000000,79723.0000000,79755.0000000,2516
20200320,135500,79754.0000000,79776.0000000,79521.0000000,79585.0000000,32219
20200320,135600,79587.0000000,79704.0000000,79568.0000000,79691.0000000,9627
20200320,135700,79691.0000000,79759.0000000,79610.0000000,79737.0000000,7268
20200320,135800,79727.0000000,79882.0000000,79704.0000000,79816.0000000,4629
20200320,135900,79809.0000000,80092.0000000,79800.0000000,79946.0000000,5604
20200320,140000,79954.0000000,79985.0000000,79808.0000000,79933.0000000,1911
20200320,140600,79930.0000000,80191.0000000,79930.0000000,80105.0000000,13984
20200320,140700,80107.0000000,80350.0000000,80096.0000000,80321.0000000,15472
20200320,140800,80321.0000000,80340.0000000,80231.0000000,80262.0000000,7296
20200320,140900,80262.0000000,80277.0000000,80200.0000000,80230.0000000,3127
20200320,141000,80233.0000000,80312.0000000,80233.0000000,80269.0000000,4508
20200320,141100,80269.0000000,80444.0000000,80128.0000000,80217.0000000,13126
20200320,141200,80218.0000000,80265.0000000,80146.0000000,80239.0000000,6333
20200320,141300,80244.0000000,80248.0000000,80194.0000000,80210.0000000,5140
20200320,141400,80213.0000000,80280.0000000,80207.0000000,80229.0000000,2568
20200320,141500,80229.0000000,80265.0000000,80217.0000000,80238.0000000,1274
20200320,141600,80238.0000000,80435.0000000,80238.0000000,80434.0000000,9981
20200320,141700,80434.0000000,80449.0000000,80343.0000000,80364.0000000,6000
20200320,141800,80365.0000000,80555.0000000,80365.0000000,80496.0000000,16093
20200320,141900,80496.0000000,80550.0000000,80442.0000000,80475.0000000,9704
20200320,142000,80481.0000000,80499.0000000,80337.0000000,80385.0000000,8619
20200320,142100,80389.0000000,80526.0000000,80379.0000000,80490.0000000,12313
20200320,142200,80484.0000000,80587.0000000,80479.0000000,80543.0000000,8025
20200320,142300,80549.0000000,80720.0000000,80549.0000000,80676.0000000,20771
20200320,142400,80681.0000000,80742.0000000,80581.0000000,80597.0000000,13954
20200320,142500,80586.0000000,80699.0000000,80585.0000000,80683.0000000,4567
20200320,142600,80680.0000000,80695.0000000,80551.0000000,80579.0000000,6294
20200320,142700,80582.0000000,80626.0000000,80560.0000000,80581.0000000,4651
20200320,142800,80582.0000000,80693.0000000,80542.0000000,80690.0000000,4973
20200320,142900,80694.0000000,80725.0000000,80630.0000000,80666.0000000,7093
20200320,143000,80658.0000000,80692.0000000,80582.0000000,80654.0000000,6346
20200320,143100,80654.0000000,80693.0000000,80592.0000000,80657.0000000,7291
20200320,143200,80659.0000000,80685.0000000,80612.0000000,80612.0000000,8572
20200320,143300,80617.0000000,80623.0000000,80518.0000000,80530.0000000,6411
20200320,143400,80524.0000000,80551.0000000,80479.0000000,80509.0000000,5508
20200320,143500,80510.0000000,80677.0000000,80492.0000000,80561.0000000,8729
20200320,143600,80563.0000000,80591.0000000,80500.0000000,80518.0000000,5435
20200320,143700,80518.0000000,80600.0000000,80489.0000000,80525.0000000,5043
20200320,143800,80519.0000000,80612.0000000,80518.0000000,80586.0000000,3162
20200320,143900,80580.0000000,80705.0000000,80549.0000000,80672.0000000,10418
20200320,144000,80674.0000000,80749.0000000,80670.0000000,80692.0000000,6097
20200320,144100,80699.0000000,80758.0000000,80650.0000000,80677.0000000,7031
20200320,144200,80673.0000000,80685.0000000,80601.0000000,80609.0000000,4096
20200320,144300,80608.0000000,80654.0000000,80579.0000000,80634.0000000,4237
20200320,144400,80634.0000000,80685.0000000,80600.0000000,80655.0000000,3214
20200320,144500,80654.0000000,80682.0000000,80590.0000000,80613.0000000,4133
20200320,144600,80613.0000000,80647.0000000,80579.0000000,80596.0000000,4186
20200320,144700,80596.0000000,80610.0000000,80531.0000000,80541.0000000,5994
20200320,144800,80541.0000000,80633.0000000,80539.0000000,80630.0000000,3956
20200320,144900,80626.0000000,80626.0000000,80575.0000000,80594.0000000,3001
20200320,145000,80597.0000000,80637.0000000,80584.0000000,80596.0000000,2551
20200320,145100,80601.0000000,80643.0000000,80553.0000000,80605.0000000,7676
20200320,145200,80608.0000000,80626.0000000,80410.0000000,80439.0000000,9560
20200320,145300,80437.0000000,80468.0000000,80210.0000000,80320.0000000,13676
20200320,145400,80321.0000000,80358.0000000,80259.0000000,80318.0000000,3895
20200320,145500,80318.0000000,80398.0000000,80309.0000000,80368.0000000,3544
20200320,145600,80366.0000000,80423.0000000,80304.0000000,80324.0000000,5902
20200320,145700,80327.0000000,80359.0000000,80282.0000000,80292.0000000,3076
20200320,145800,80298.0000000,80339.0000000,80289.0000000,80328.0000000,2794
20200320,145900,80320.0000000,80358.0000000,80301.0000000,80348.0000000,2052
20200320,150000,80336.0000000,80366.0000000,80304.0000000,80346.0000000,2339
20200320,150100,80345.0000000,80394.0000000,80265.0000000,80302.0000000,6686
20200320,150200,80302.0000000,80373.0000000,80297.0000000,80321.0000000,4337
20200320,150300,80326.0000000,80335.0000000,80247.0000000,80257.0000000,3960
20200320,150400,80255.0000000,80274.0000000,80171.0000000,80222.0000000,8378
20200320,150500,80220.0000000,80245.0000000,80174.0000000,80194.0000000,4662
20200320,150600,80200.0000000,80257.0000000,80152.0000000,80164.0000000,6207
20200320,150700,80164.0000000,80175.0000000,80082.0000000,80118.0000000,9443
20200320,150800,80124.0000000,80195.0000000,80118.0000000,80179.0000000,3327
20200320,150900,80170.0000000,80238.0000000,80135.0000000,80233.0000000,4554
20200320,151000,80232.0000000,80300.0000000,80183.0000000,80279.0000000,5770
20200320,151100,80280.0000000,80283.0000000,80194.0000000,80213.0000000,5542
20200320,151200,80213.0000000,80243.0000000,80043.0000000,80096.0000000,6481
20200320,151300,80091.0000000,80149.0000000,80082.0000000,80113.0000000,8365
20200320,151400,80110.0000000,80256.0000000,80110.0000000,80220.0000000,8962
20200320,151500,80216.0000000,80221.0000000,80111.0000000,80126.0000000,3810
20200320,151600,80126.0000000,80223.0000000,80071.0000000,80183.0000000,8236
20200320,151700,80184.0000000,80186.0000000,80099.0000000,80167.0000000,4601
20200320,151800,80162.0000000,80216.0000000,80138.0000000,80199.0000000,6153
20200320,151900,80197.0000000,80273.0000000,80194.0000000,80232.0000000,4055
20200320,152000,80234.0000000,80271.0000000,80192.0000000,80254.0000000,3224
20200320,152100,80255.0000000,80357.0000000,80237.0000000,80310.0000000,9592
20200320,152200,80304.0000000,80347.0000000,80270.0000000,80338.0000000,4226
20200320,152300,80334.0000000,80362.0000000,80234.0000000,80303.0000000,5778
20200320,152400,80303.0000000,80376.0000000,80247.0000000,80254.0000000,9275
20200320,152500,80248.0000000,80315.0000000,80241.0000000,80293.0000000,4183
20200320,152600,80288.0000000,80316.0000000,80257.0000000,80307.0000000,4059
20200320,152700,80312.0000000,80346.0000000,80266.0000000,80273.0000000,4962
20200320,152800,80272.0000000,80317.0000000,80263.0000000,80279.0000000,2453
20200320,152900,80278.0000000,80319.0000000,80269.0000000,80289.0000000,2607
20200320,153000,80285.0000000,80546.0000000,80267.0000000,80528.0000000,7916
20200320,153100,80532.0000000,80595.0000000,80464.0000000,80503.0000000,7620
20200320,153200,80498.0000000,80498.0000000,80401.0000000,80448.0000000,6130
20200320,153300,80443.0000000,80470.0000000,80406.0000000,80453.0000000,12928
20200320,153400,80450.0000000,80534.0000000,80408.0000000,80426.0000000,6661
20200320,153500,80425.0000000,80449.0000000,80385.0000000,80403.0000000,4693
20200320,153600,80405.0000000,80410.0000000,80307.0000000,80343.0000000,5742
20200320,153700,80345.0000000,80364.0000000,80326.0000000,80341.0000000,1977
20200320,153800,80341.0000000,80414.0000000,80324.0000000,80378.0000000,4294
20200320,153900,80390.0000000,80461.0000000,80374.0000000,80413.0000000,4722
20200320,154000,80415.0000000,80593.0000000,80409.0000000,80550.0000000,8846
20200320,154100,80543.0000000,80569.0000000,80439.0000000,80483.0000000,5782
20200320,154200,80490.0000000,80530.0000000,80453.0000000,80517.0000000,2796
20200320,154300,80527.0000000,80542.0000000,80416.0000000,80417.0000000,7369
20200320,154400,80422.0000000,80513.0000000,80403.0000000,80485.0000000,3855
20200320,154500,80487.0000000,80568.0000000,80483.0000000,80559.0000000,3304
20200320,154600,80564.0000000,80620.0000000,80547.0000000,80568.0000000,6366
20200320,154700,80568.0000000,80656.0000000,80511.0000000,80622.0000000,5482
20200320,154800,80624.0000000,80700.0000000,80595.0000000,80689.0000000,7585
20200320,154900,80690.0000000,80847.0000000,80676.0000000,80833.0000000,16886
20200320,155000,80838.0000000,80876.0000000,80741.0000000,80770.0000000,9354
20200320,155100,80776.0000000,80889.0000000,80764.0000000,80784.0000000,9005
20200320,155200,80784.0000000,80831.0000000,80718.0000000,80760.0000000,8135
20200320,155300,80767.0000000,80859.0000000,80756.0000000,80797.0000000,5498
20200320,155400,80797.0000000,80835.0000000,80666.0000000,80668.0000000,8462
20200320,155500,80667.0000000,80723.0000000,80615.0000000,80641.0000000,6525
20200320,155600,80644.0000000,80714.0000000,80639.0000000,80700.0000000,3577
20200320,155700,80697.0000000,80746.0000000,80678.0000000,80705.0000000,4312
20200320,155800,80706.0000000,80846.0000000,80706.0000000,80831.0000000,7749
20200320,155900,80834.0000000,80893.0000000,80783.0000000,80893.0000000,7778
20200320,160000,80891.0000000,80947.0000000,80858.0000000,80921.0000000,9474
20200320,160100,80921.0000000,80947.0000000,80817.0000000,80867.0000000,19049
20200320,160200,80872.0000000,80885.0000000,80786.0000000,80792.0000000,10031
20200320,160300,80794.0000000,80855.0000000,80656.0000000,80657.0000000,10985
20200320,160400,80668.0000000,80799.0000000,80650.0000000,80741.0000000,10887
20200320,160500,80732.0000000,80735.0000000,80637.0000000,80727.0000000,4782
20200320,160600,80724.0000000,80731.0000000,80661.0000000,80731.0000000,4742
20200320,160700,80732.0000000,80732.0000000,80637.0000000,80671.0000000,6554
20200320,160800,80668.0000000,80740.0000000,80657.0000000,80663.0000000,5837
20200320,160900,80667.0000000,80667.0000000,80508.0000000,80624.0000000,8965
20200320,161000,80617.0000000,80732.0000000,80592.0000000,80624.0000000,4770
